site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD
SE0014R,2018-07-26 00:00:00,2018-07-27,24.0,0.18,0.241174302881211,0.2381687350493669,0.39015833333333333,0.3894041666666667
SE0014R,2018-07-27 00:00:00,2018-07-28,24.0,0.22,0.1647545076076686,0.1642753998076915,0.40507916666666666,0.40494583333333334
SE0014R,2018-07-28 00:00:00,2018-07-29,24.0,0.1,0.07730108257492997,0.07702023094883648,0.10226666666666667,0.10194166666666667
SE0014R,2018-07-29 00:00:00,2018-07-30,24.0,0.17,0.32886492312148213,0.33090406947672363,0.3167333333333333,0.3148625
SE0014R,2018-07-30 00:00:00,2018-07-31,24.0,0.29,0.4816241070500016,0.47926025858163834,0.3797375,0.38065
SE0014R,2018-07-31 00:00:00,2018-08-01,24.0,0.26,0.3477162107144296,0.3450589511591196,0.3468,0.34807916666666666
SE0014R,2018-08-01 00:00:00,2018-08-02,24.0,0.09,0.3881521164286137,0.39200383842647074,0.7436875000000001,0.7457958333333332
SE0014R,2018-08-02 00:00:00,2018-08-03,24.0,0.34,0.7187782877767086,0.7214106752705575,0.8045916666666667,0.8203125
SE0014R,2018-08-03 00:00:00,2018-08-04,24.0,0.55,0.7737879927980901,0.7919406644701957,0.6840583333333333,0.6920999999999999
SE0014R,2018-08-04 00:00:00,2018-08-05,24.0,0.12,0.1339357263935357,0.1355493143141269,0.11234999999999999,0.11086249999999999
SE0014R,2018-08-05 00:00:00,2018-08-06,24.0,0.03,0.06579832169525318,0.06518735655715682,0.0014249999999999998,0.0015791666666666664
SE0014R,2018-08-06 00:00:00,2018-08-07,24.0,0.06,0.10068731364510948,0.10194914741747074,0.1313125,0.13246666666666665
SE0014R,2018-08-07 00:00:00,2018-08-08,24.0,0.28,0.3467132391011714,0.3558845010897517,0.5043291666666666,0.5157458333333333
SE0014R,2018-08-08 00:00:00,2018-08-09,24.0,0.25,0.5533853923487663,0.5559535305458306,0.5895375,0.6098958333333333
SE0014R,2018-08-09 00:00:00,2018-08-10,24.0,0.23,0.24145445259988305,0.24679347482785582,0.24370833333333333,0.2449666666666667
SE0014R,2018-08-10 00:00:00,2018-08-11,24.0,0.07,0.11430431126989417,0.11479639544539148,0.03275416666666667,0.029166666666666664
SE0014R,2018-08-11 00:00:00,2018-08-12,24.0,0.06,0.21504572824880475,0.21741444258183237,0.13247499999999998,0.1318625
SE0014R,2018-08-12 00:00:00,2018-08-13,24.0,0.03,0.15707734369963403,0.1560723578061908,0.09067916666666666,0.09055416666666667
SE0014R,2018-08-13 00:00:00,2018-08-14,24.0,0.07,0.08040673167412163,0.07999588891306886,0.089725,0.089275
SE0014R,2018-08-14 00:00:00,2018-08-15,24.0,0.08,0.022431012013470687,0.0217716842677164,0.09960833333333334,0.09882916666666668
SE0014R,2018-08-15 00:00:00,2018-08-16,24.0,0.08,0.19478554086469105,0.1971725782250985,0.2790833333333333,0.28197500000000003
SE0014R,2018-08-16 00:00:00,2018-08-17,24.0,0.48,0.5339065271452069,0.574592150580436,0.42488750000000003,0.43793750000000004
SE0014R,2018-08-17 00:00:00,2018-08-18,24.0,0.08,0.20024139447316525,0.20420626154020427,0.2447,0.24795
SE0014R,2018-08-18 00:00:00,2018-08-19,24.0,0.03,0.16265006670605384,0.16346817200668148,0.10106666666666668,0.10262916666666667
SE0014R,2018-08-19 00:00:00,2018-08-20,24.0,0.03,0.04298321000657037,0.04256247085831122,0.0395875,0.03934583333333333
SE0014R,2018-08-20 00:00:00,2018-08-21,24.0,0.08,0.11307465148575598,0.11315661479439582,0.24595833333333336,0.24555000000000002
SE0014R,2018-08-21 00:00:00,2018-08-22,24.0,0.11,0.29585101669788355,0.2968301008370518,0.4209333333333333,0.42191249999999997
SE0014R,2018-08-22 00:00:00,2018-08-23,24.0,0.14,0.37757098276466133,0.3961302293714881,0.364775,0.37018750000000006
SE0014R,2018-08-23 00:00:00,2018-08-24,24.0,0.32,0.20838302053607993,0.2269093425633013,0.399575,0.40763333333333335
SE0014R,2018-08-24 00:00:00,2018-08-25,24.0,0.03,0.059898210960850046,0.06156531612064683,0.07399166666666666,0.07445833333333333
SE0014R,2018-08-25 00:00:00,2018-08-26,24.0,0.03,0.08309614959184074,0.08377000593867145,0.08551249999999999,0.08565
SE0014R,2018-08-26 00:00:00,2018-08-27,24.0,0.03,0.0890915304768085,0.08951520608142012,0.043179166666666664,0.04317916666666668
SE0014R,2018-08-27 00:00:00,2018-08-28,24.0,0.06,0.11116821316648269,0.1178896178801357,0.0314875,0.0319
SE0014R,2018-08-28 00:00:00,2018-08-29,24.0,0.06,0.19232248877502975,0.1956080756118148,0.47563333333333335,0.4747333333333333
SE0014R,2018-08-29 00:00:00,2018-08-30,24.0,0.14,0.23271817516289647,0.2401298650062829,0.4463166666666667,0.4551125
SE0014R,2018-08-30 00:00:00,2018-08-31,24.0,0.14,0.11041392497885967,0.10879272726384916,0.14262083333333334,0.14982916666666665
SE0014R,2018-08-31 00:00:00,2018-09-01,24.0,0.03,0.029742073939163168,0.030004910209923907,0.06308333333333334,0.06299583333333333
SE0014R,2018-09-01 00:00:00,2018-09-02,24.0,0.03,0.11507010838730254,0.11468179050174536,0.15924166666666664,0.15959583333333333
SE0014R,2018-09-02 00:00:00,2018-09-03,24.0,0.15,0.19908645839005704,0.19944083657041187,0.4085583333333333,0.41373750000000004
SE0014R,2018-09-03 00:00:00,2018-09-04,24.0,0.19,0.15550912283301346,0.15428988700866694,0.3923541666666666,0.415875
SE0014R,2018-09-04 00:00:00,2018-09-05,24.0,0.31,0.2226906570461392,0.22095326757341618,0.4091458333333333,0.4196958333333334
SE0014R,2018-09-05 00:00:00,2018-09-06,24.0,0.35,0.399719560675919,0.3969570390099286,0.6023541666666666,0.6090208333333332
SE0014R,2018-09-06 00:00:00,2018-09-07,24.0,0.33,0.10122243227884166,0.10016188347630195,0.16287500000000002,0.17166250000000002
SE0014R,2018-09-07 00:00:00,2018-09-08,24.0,0.12,0.0500465580895356,0.04966493507131928,0.061962500000000004,0.06079166666666667
SE0014R,2018-09-08 00:00:00,2018-09-09,24.0,0.03,0.11996448765370989,0.12992557162128385,0.0386875,0.03868333333333334
SE0014R,2018-09-09 00:00:00,2018-09-10,24.0,0.16,0.18454341620787973,0.24053007307767862,0.23023333333333332,0.23852083333333332
SE0014R,2018-09-10 00:00:00,2018-09-11,24.0,0.21,0.14308665761023756,0.1755303126789629,0.08574166666666667,0.08736250000000001
SE0014R,2018-09-11 00:00:00,2018-09-12,24.0,0.03,0.030564463796559648,0.02947541976885862,0.006054166666666666,0.00565
SE0014R,2018-09-12 00:00:00,2018-09-13,24.0,0.03,0.032470038392636846,0.03151566766344004,0.0025708333333333334,0.0025124999999999995
SE0014R,2018-09-13 00:00:00,2018-09-14,24.0,0.03,0.05831254666900255,0.0579329926558397,0.032779166666666665,0.03250416666666667
SE0014R,2018-09-14 00:00:00,2018-09-15,24.0,0.03,0.049617187554612696,0.048073618607278844,0.013016666666666668,0.013058333333333333
SE0014R,2018-09-15 00:00:00,2018-09-16,24.0,0.03,0.0519128338325023,0.05099646733816706,0.0040125,0.004066666666666666
SE0014R,2018-09-16 00:00:00,2018-09-17,24.0,0.03,0.1224645089924335,0.14236990267381067,0.09882083333333332,0.100675
SE0014R,2018-09-17 00:00:00,2018-09-18,24.0,0.09,0.08632824238650494,0.08630130375936622,0.09500833333333332,0.09867916666666667
SE0014R,2018-09-18 00:00:00,2018-09-19,24.0,0.47,0.3928190351624787,0.44145842251814904,0.3325125,0.3259958333333333
SE0014R,2018-09-19 00:00:00,2018-09-20,24.0,0.1,0.16565920863792294,0.17569020410813385,0.06814583333333334,0.07027083333333334
SE0014R,2018-09-20 00:00:00,2018-09-21,24.0,0.03,0.10244639717869454,0.10722638328991825,0.01947916666666667,0.019566666666666666
SE0014R,2018-09-21 00:00:00,2018-09-22,24.0,0.14,0.1414812027532234,0.1905088175764493,0.07565416666666666,0.07777916666666666
SE0014R,2018-09-22 00:00:00,2018-09-23,24.0,0.03,0.01605477949389715,0.01563191762828726,2.916666666666667e-05,2.916666666666667e-05
SE0014R,2018-09-23 00:00:00,2018-09-24,24.0,0.03,0.023806046327804132,0.023531079638698063,0.0019166666666666666,0.0019333333333333331
SE0014R,2018-09-24 00:00:00,2018-09-25,24.0,0.03,0.02366166607344515,0.02337643062409006,0.028841666666666668,0.02886666666666667
SE0014R,2018-09-25 00:00:00,2018-09-26,24.0,0.03,0.06483347817271941,0.06581239772304885,0.020175,0.0201625
SE0014R,2018-09-26 00:00:00,2018-09-27,24.0,0.06,0.06819566831875586,0.0752611755025945,0.0250375,0.027166666666666662
SE0014R,2018-09-27 00:00:00,2018-09-28,24.0,0.03,0.018574186449870387,0.018379117516297765,0.0003791666666666667,0.0004
SE0014R,2018-09-28 00:00:00,2018-09-29,24.0,0.03,0.04277496920220547,0.04244943263839923,0.023445833333333332,0.02345833333333333
SE0014R,2018-09-29 00:00:00,2018-09-30,24.0,0.03,0.0613039968195557,0.06242613682754331,0.004,0.0039541666666666675
SE0014R,2018-09-30 00:00:00,2018-10-01,24.0,0.03,0.03400235997572535,0.033869798762574725,0.0005875,0.0006000000000000001
SE0014R,2018-10-01 00:00:00,2018-10-02,24.0,0.03,0.06140224365316327,0.06362006012197575,0.06231249999999999,0.06240833333333332
SE0014R,2018-10-02 00:00:00,2018-10-03,24.0,0.03,0.031177479322208015,0.03221665356460485,0.010504166666666667,0.010516666666666667
SE0014R,2018-10-03 00:00:00,2018-10-04,24.0,0.03,0.038439073050618104,0.03846971322366962,0.02744166666666667,0.026891666666666664
SE0014R,2018-10-04 00:00:00,2018-10-05,24.0,0.03,0.04676631758242839,0.05173849144805215,0.036399999999999995,0.036149999999999995
SE0014R,2018-10-05 00:00:00,2018-10-06,24.0,0.03,0.04495302522353822,0.04666463978953652,0.053245833333333326,0.0538875
SE0014R,2018-10-06 00:00:00,2018-10-07,24.0,0.03,0.0864069940955936,0.0858885602411627,0.02789583333333333,0.027912499999999996
SE0014R,2018-10-07 00:00:00,2018-10-08,24.0,0.03,0.08044507583372289,0.08712622099436813,0.11474583333333332,0.11515833333333332
SE0014R,2018-10-08 00:00:00,2018-10-09,24.0,0.03,0.04927098422940813,0.054181280331946836,0.009204166666666668,0.0097375
SE0014R,2018-10-09 00:00:00,2018-10-10,24.0,0.06,0.09216535886004561,0.10610405144572253,0.0519625,0.053270833333333344
SE0014R,2018-10-10 00:00:00,2018-10-11,24.0,0.16,0.12569458170764145,0.1552077161160111,0.19639166666666666,0.19582083333333333
SE0014R,2018-10-11 00:00:00,2018-10-12,24.0,0.83,0.4278959231299162,0.5114704003816842,0.39662916666666664,0.44774583333333334
SE0014R,2018-10-12 00:00:00,2018-10-13,24.0,0.31,0.2697960685075819,0.37684736554145815,0.28271666666666667,0.3332916666666667
SE0014R,2018-10-13 00:00:00,2018-10-14,24.0,0.42,0.33855942186564203,0.4782247436678409,0.364025,0.3984708333333333
SE0014R,2018-10-14 00:00:00,2018-10-15,24.0,0.41,0.29691492963001126,0.37770991636425255,0.27366666666666667,0.3015375
SE0014R,2018-10-15 00:00:00,2018-10-16,24.0,0.24,0.23464804980978368,0.3627161478310823,0.3740208333333333,0.39192916666666666
SE0014R,2018-10-16 00:00:00,2018-10-17,24.0,0.3,0.2329698537740111,0.29973143459409474,0.5463583333333334,0.5593708333333333
SE0014R,2018-10-17 00:00:00,2018-10-18,24.0,0.34,0.11804650629941367,0.16465220220476384,0.27372916666666663,0.2368875
SE0014R,2018-10-18 00:00:00,2018-10-19,24.0,0.15,0.0923767330888658,0.09715330646708602,0.0524,0.05231666666666666
SE0014R,2018-10-19 00:00:00,2018-10-20,24.0,0.09,0.13970499065801498,0.15292990931674832,0.10742916666666665,0.10722916666666667
SE0014R,2018-10-20 00:00:00,2018-10-21,24.0,0.03,0.08533660070806733,0.09343599739886814,0.12435416666666667,0.12505
SE0014R,2018-10-21 00:00:00,2018-10-22,24.0,0.09,0.036632529524508795,0.042925484130419723,0.0828,0.08515
SE0014R,2018-10-22 00:00:00,2018-10-23,24.0,0.03,0.02028837484517593,0.019876688508791786,4.166666666666667e-06,4.166666666666667e-06
SE0014R,2018-10-23 00:00:00,2018-10-24,24.0,0.03,0.011698506544469781,0.011572351811490867,0.0004166666666666667,0.00041250000000000005
SE0014R,2018-10-24 00:00:00,2018-10-25,24.0,0.03,0.02173013633297748,0.021620198444854397,0.004416666666666667,0.004429166666666667
SE0014R,2018-10-25 00:00:00,2018-10-26,24.0,0.03,0.024269134251028224,0.025248165138158873,0.013754166666666665,0.013795833333333332
SE0014R,2018-10-26 00:00:00,2018-10-27,24.0,0.03,0.026020337196448747,0.029922614939035762,0.013295833333333333,0.013208333333333334
SE0014R,2018-10-27 00:00:00,2018-10-28,24.0,0.03,0.009013211298705937,0.009685227343486548,0.006808333333333334,0.006566666666666668
SE0014R,2018-10-28 00:00:00,2018-10-29,24.0,0.03,0.007199284506454066,0.008261670032525354,0.011358333333333333,0.011833333333333335
SE0014R,2018-10-29 00:00:00,2018-10-30,24.0,0.03,0.0178663995339907,0.018611107279620998,0.015125,0.014462500000000001
SE0014R,2018-10-30 00:00:00,2018-10-31,24.0,0.03,0.03611154477320604,0.04721046286527061,0.06159583333333333,0.0656
SE0014R,2018-10-31 00:00:00,2018-11-01,24.0,0.12,0.05607579608611755,0.06861003876265132,0.10396666666666667,0.1060625
SE0014R,2018-11-01 00:00:00,2018-11-02,24.0,0.25,0.11011119777701789,0.1453281628130376,0.18487083333333332,0.21314999999999998
SE0014R,2018-11-02 00:00:00,2018-11-03,24.0,0.32,0.04861403340239071,0.06679805911021301,0.1035,0.10812916666666668
SE0014R,2018-11-03 00:00:00,2018-11-04,24.0,0.03,0.030430154701489884,0.033510932544674646,0.0273875,0.026770833333333337
SE0014R,2018-11-04 00:00:00,2018-11-05,24.0,0.38,0.0687310580454021,0.0878761683814972,0.12936666666666666,0.13452499999999998
SE0014R,2018-11-05 00:00:00,2018-11-06,24.0,0.12,0.08366179476052515,0.1106103281590342,0.068175,0.07729583333333334
SE0014R,2018-11-06 00:00:00,2018-11-07,24.0,0.17,0.07608930576395238,0.10973311861976974,0.18946666666666667,0.20382916666666664
SE0014R,2018-11-07 00:00:00,2018-11-08,24.0,0.21,0.1000299868780374,0.12895850522890678,0.09659583333333334,0.11222916666666667
SE0014R,2018-11-08 00:00:00,2018-11-09,24.0,0.29,0.06136381409239017,0.0857422686551883,0.2907125,0.30049583333333335
SE0014R,2018-11-09 00:00:00,2018-11-10,24.0,0.09,0.05390468170031897,0.06562658557690675,0.08972916666666668,0.09109166666666668
SE0014R,2018-11-10 00:00:00,2018-11-11,24.0,0.17,0.1415267602626234,0.17036925756402307,0.20188333333333333,0.20969583333333333
SE0014R,2018-11-11 00:00:00,2018-11-12,24.0,0.2,0.07186680248532439,0.0883142873931303,0.10354999999999999,0.10573333333333335
SE0014R,2018-11-12 00:00:00,2018-11-13,24.0,0.15,0.03291654641821973,0.05497561782598487,0.09849583333333334,0.10013749999999999
SE0014R,2018-11-13 00:00:00,2018-11-14,24.0,0.03,0.0554675561912357,0.06547870167676352,0.16523333333333332,0.15336249999999998
SE0014R,2018-11-15 00:00:00,2018-11-16,24.0,0.19,0.07687551893934601,0.10721008218303314,0.1823875,0.17552500000000001
SE0014R,2018-11-16 00:00:00,2018-11-17,24.0,0.23,0.12757142468921834,0.1375408136733621,0.31220416666666667,0.3102583333333333
SE0014R,2018-11-17 00:00:00,2018-11-18,24.0,0.29,0.06699183103218669,0.07005272280633443,0.5341333333333332,0.5312208333333334
SE0014R,2018-11-18 00:00:00,2018-11-19,24.0,0.11,0.014007924791145992,0.014581198739958843,0.08754583333333334,0.08720416666666668
SE0014R,2018-11-19 00:00:00,2018-11-20,24.0,0.03,0.01161282018428661,0.011800355128198789,0.0336375,0.03170833333333333
SE0014R,2018-11-20 00:00:00,2018-11-21,24.0,0.03,0.011841405706396246,0.012314008427085276,0.032841666666666665,0.03208333333333333
SE0014R,2018-11-21 00:00:00,2018-11-22,24.0,0.03,0.015103932408764878,0.016382943944502557,0.05302916666666666,0.053345833333333335
SE0014R,2018-11-22 00:00:00,2018-11-23,24.0,0.03,0.013680934474328449,0.014359890957968233,0.05238333333333334,0.05604583333333333
SE0014R,2018-11-23 00:00:00,2018-11-24,24.0,0.03,0.009913181573506366,0.011409259782973602,0.0722375,0.0804625
SE0014R,2018-11-24 00:00:00,2018-11-25,24.0,0.03,0.004138289076087446,0.005808198925661771,0.11817916666666668,0.12467500000000002
SE0014R,2018-11-25 00:00:00,2018-11-26,24.0,0.03,0.002887681084672146,0.003884366236206775,0.008745833333333333,0.009370833333333333
SE0014R,2018-11-26 00:00:00,2018-11-27,24.0,0.09,0.004884891727818104,0.007035244538737383,0.06143333333333334,0.06143333333333334
SE0014R,2018-11-27 00:00:00,2018-11-28,24.0,0.07,0.004440892404806725,0.006909261643686258,0.013320833333333332,0.014166666666666666
SE0014R,2018-11-28 00:00:00,2018-11-29,24.0,0.03,0.010778311012308047,0.016323424413613907,0.02274583333333333,0.0238125
SE0014R,2018-11-29 00:00:00,2018-11-30,24.0,0.22,0.041865658027529645,0.0581319860390573,0.07880833333333333,0.07881666666666666
SE0014R,2018-11-30 00:00:00,2018-12-01,24.0,0.3,0.032586817648736686,0.046997116516046135,0.15821666666666667,0.15810000000000002
SE0014R,2018-12-01 00:00:00,2018-12-02,24.0,0.18,0.042898932949826045,0.05044317065883421,0.09984166666666668,0.098825
SE0014R,2018-12-02 00:00:00,2018-12-03,24.0,0.12,0.053489584046229645,0.0596696348050236,0.09746666666666666,0.0979875
SE0014R,2018-12-03 00:00:00,2018-12-04,24.0,0.12,0.029664166622366678,0.03132234486280001,0.03292083333333334,0.03233333333333333
SE0014R,2018-12-04 00:00:00,2018-12-05,24.0,0.03,0.012346718916930182,0.012038110782359647,0.0006916666666666667,0.0006875000000000001
SE0014R,2018-12-05 00:00:00,2018-12-06,24.0,0.03,0.03387062801232554,0.036377784617803915,0.07055,0.06332083333333334
SE0014R,2018-12-06 00:00:00,2018-12-07,24.0,0.14,0.04134156095467502,0.05694159578949206,0.1265666666666667,0.1235875
SE0014R,2018-12-07 00:00:00,2018-12-08,24.0,0.08,0.03588109559087074,0.036719525587949824,0.07168333333333334,0.07267916666666667
SE0014R,2018-12-08 00:00:00,2018-12-09,24.0,0.03,0.010964815538497557,0.011323133103921931,0.005616666666666666,0.005583333333333333
SE0014R,2018-12-09 00:00:00,2018-12-10,24.0,0.03,0.023523830331116838,0.025222267802376217,0.047183333333333334,0.04723333333333333
SE0014R,2018-12-10 00:00:00,2018-12-11,24.0,0.03,0.01539740954296655,0.015518202331960121,0.0012958333333333333,0.0013041666666666668
SE0014R,2018-12-11 00:00:00,2018-12-12,24.0,0.03,0.013968556576911288,0.01495397982574992,0.02502916666666667,0.0262375
SE0014R,2018-12-12 00:00:00,2018-12-13,24.0,0.03,0.004774183767824353,0.005822042821519925,0.04126666666666667,0.0443125
SE0014R,2018-12-13 00:00:00,2018-12-14,24.0,0.03,0.008981737296320425,0.010470080083506117,0.03975833333333333,0.046558333333333334
SE0014R,2018-12-14 00:00:00,2018-12-15,24.0,0.06,0.017179797723889275,0.018587422733995974,0.06380416666666666,0.06704166666666667
SE0014R,2018-12-15 00:00:00,2018-12-16,24.0,0.03,0.022261675941906794,0.023515616952236668,0.05023333333333333,0.053637500000000005
SE0014R,2018-12-16 00:00:00,2018-12-17,24.0,0.03,0.023750410064831307,0.02663527122225603,0.05767083333333334,0.058929166666666664
SE0014R,2018-12-17 00:00:00,2018-12-18,24.0,0.09,0.042773414169065584,0.0738905406833626,0.1987875,0.20224166666666665
SE0014R,2018-12-18 00:00:00,2018-12-19,24.0,0.19,0.10375319997251027,0.15775306612305337,0.14845416666666666,0.15369583333333334
SE0014R,2018-12-19 00:00:00,2018-12-20,24.0,0.27,0.08907023831464345,0.09861525320418173,0.17292916666666666,0.17372916666666668
SE0014R,2018-12-20 00:00:00,2018-12-21,24.0,0.32,0.05556301790185266,0.06112244796618812,0.25866249999999996,0.2600166666666667
SE0014R,2018-12-21 00:00:00,2018-12-22,24.0,0.12,0.05238326638307416,0.055803855097703574,0.1484625,0.149875
SE0014R,2018-12-22 00:00:00,2018-12-23,24.0,0.09,0.015988792751580397,0.018169632469098942,0.07970000000000001,0.08042500000000001
SE0014R,2018-12-23 00:00:00,2018-12-24,24.0,0.13,0.007058144560339784,0.010708609767770315,0.09845,0.09857916666666666
SE0014R,2018-12-24 00:00:00,2018-12-25,24.0,0.09,0.016250682153245353,0.018319489824399276,0.1012375,0.10088333333333334
SE0014R,2018-12-25 00:00:00,2018-12-26,24.0,0.03,0.012324767317799775,0.012210812260731979,0.0044625,0.0044666666666666665
SE0014R,2018-12-26 00:00:00,2018-12-27,24.0,0.03,0.02744608366323627,0.0287891261946223,0.029674999999999997,0.029075
SE0014R,2018-12-27 00:00:00,2018-12-28,24.0,0.03,0.02085081717074841,0.021213993558864972,0.008508333333333333,0.008125
SE0014R,2018-12-28 00:00:00,2018-12-29,24.0,0.03,0.04435081058729435,0.04682552040867499,0.021320833333333334,0.020987500000000003
SE0014R,2018-12-29 00:00:00,2018-12-30,24.0,0.03,0.031000347005054264,0.03182036229103797,0.040245833333333335,0.03972916666666667
SE0014R,2018-12-30 00:00:00,2018-12-31,24.0,0.07,0.008744399040099155,0.010367222668230472,0.06335833333333334,0.06546666666666667
SE0014R,2018-12-31 00:00:00,2019-01-01,24.0,0.07,0.014806269035251817,0.016619204696941562,0.026108695652173913,0.027413043478260866
SE0020R,2018-01-01 06:00:00,2018-01-02,18.0,0.03,0.021110235346481123,0.041338573010613465,0.014538888888888888,0.015583333333333331
SE0020R,2018-01-02 00:00:00,2018-01-03,24.0,0.07,0.02759255801830433,0.034092148710414695,0.0186,0.01778333333333333
SE0020R,2018-01-03 00:00:00,2018-01-04,24.0,0.03,0.04972557786580168,0.05632759551538147,0.03362083333333333,0.0333875
SE0020R,2018-01-04 00:00:00,2018-01-05,24.0,0.03,0.03540562190877267,0.039649707221072104,0.005616666666666666,0.0052833333333333335
SE0020R,2018-01-05 00:00:00,2018-01-06,24.0,0.03,0.035090491124503236,0.04056926856150842,0.014666666666666668,0.0129
SE0020R,2018-01-06 00:00:00,2018-01-07,24.0,0.03,0.015147175911164296,0.018367473068821638,0.007758333333333333,0.0056124999999999994
SE0020R,2018-01-07 00:00:00,2018-01-08,24.0,0.03,0.01103096987284711,0.015852289518373953,0.004483333333333333,0.003983333333333333
SE0020R,2018-01-08 00:00:00,2018-01-09,24.0,0.08,0.015298334840387041,0.020492821280769933,0.0037250000000000004,0.0029666666666666674
SE0020R,2018-01-09 00:00:00,2018-01-10,24.0,0.13,0.05829600636519485,0.08327837972149248,0.05657500000000001,0.05678333333333333
SE0020R,2018-01-10 00:00:00,2018-01-11,24.0,0.1,0.06464188608631484,0.07244137899186455,0.04735,0.04674166666666666
SE0020R,2018-01-11 00:00:00,2018-01-12,24.0,0.12,0.046591410827636646,0.06558852394767099,0.03425416666666667,0.03255416666666667
SE0020R,2018-01-12 00:00:00,2018-01-13,24.0,0.09,0.03005288730412715,0.04231565988386043,0.07370833333333333,0.07522916666666667
SE0020R,2018-01-13 00:00:00,2018-01-14,24.0,0.11,0.013177956183841372,0.0198130175742413,0.06607916666666667,0.07119166666666667
SE0020R,2018-01-14 00:00:00,2018-01-15,24.0,0.12,0.025297584639973864,0.038250438040196816,0.09082083333333334,0.09244166666666666
SE0020R,2018-01-15 00:00:00,2018-01-16,24.0,0.15,0.04741948746874922,0.0797396962137147,0.14406666666666665,0.14407499999999998
SE0020R,2018-01-16 00:00:00,2018-01-17,24.0,0.04,0.0342360082385502,0.0367025108025036,0.02185833333333333,0.020891666666666666
SE0020R,2018-01-17 00:00:00,2018-01-18,24.0,0.07,0.020017462456459103,0.021467755719236953,0.0055249999999999995,0.005795833333333333
SE0020R,2018-01-18 00:00:00,2018-01-19,24.0,0.03,0.02043585204841562,0.02182314400835886,0.0046749999999999995,0.0056749999999999995
SE0020R,2018-01-19 00:00:00,2018-01-20,24.0,0.06,0.016238169236145832,0.017864442360517496,0.005,0.005120833333333333
SE0020R,2018-01-20 00:00:00,2018-01-21,24.0,0.05,0.02372832153846501,0.02755148352961979,0.017325,0.019658333333333333
SE0020R,2018-01-21 00:00:00,2018-01-22,24.0,0.09,0.032454368531815624,0.03682938003100448,0.03877083333333333,0.0441375
SE0020R,2018-01-22 00:00:00,2018-01-23,24.0,0.22,0.04700864767637095,0.06168418120428914,0.10077499999999999,0.10624166666666666
SE0020R,2018-01-23 00:00:00,2018-01-24,24.0,0.24,0.10877118872471148,0.1451934855102747,0.30167499999999997,0.30328333333333335
SE0020R,2018-01-24 00:00:00,2018-01-25,24.0,0.09,0.04347478373114012,0.04834909195017062,0.05700833333333333,0.05770833333333334
SE0020R,2018-01-25 00:00:00,2018-01-26,24.0,0.06,0.05091787975765758,0.05466140783710397,0.044770833333333336,0.044270833333333336
SE0020R,2018-01-26 00:00:00,2018-01-27,24.0,0.14,0.06526207694431758,0.06722516424730413,0.04112916666666667,0.03891666666666667
SE0020R,2018-01-27 00:00:00,2018-01-28,24.0,0.11,0.04469963196124874,0.047145105907693434,0.0739875,0.0703875
SE0020R,2018-01-28 00:00:00,2018-01-29,24.0,0.03,0.025279615828394813,0.025023653673082517,0.0064375,0.006891666666666667
SE0020R,2018-01-29 00:00:00,2018-01-30,24.0,0.03,0.014650891320109292,0.014208011613134211,0.007429166666666667,0.007716666666666668
SE0020R,2018-01-30 00:00:00,2018-01-31,24.0,0.03,0.019549708593841565,0.019597972844019453,0.0029708333333333336,0.003233333333333333
SE0020R,2018-01-31 00:00:00,2018-02-01,24.0,0.14,0.05915203484896562,0.06175209646891796,0.057541666666666665,0.05705416666666666
SE0020R,2018-02-01 00:00:00,2018-02-02,24.0,0.06,0.023476243445016375,0.026377770557124088,0.04682083333333333,0.046974999999999996
SE0020R,2018-02-02 00:00:00,2018-02-03,24.0,0.08,0.023667421205714273,0.026712040639202975,0.043583333333333335,0.044212499999999995
SE0020R,2018-02-03 00:00:00,2018-02-04,24.0,0.03,0.022599659145427792,0.024120501853683873,0.011391666666666666,0.011716666666666667
SE0020R,2018-02-04 00:00:00,2018-02-05,24.0,0.1,0.03019651840541504,0.03194805285282427,0.036175000000000006,0.03810833333333333
SE0020R,2018-02-05 00:00:00,2018-02-06,24.0,0.03,0.013825186546384283,0.01629801631079047,0.004837500000000001,0.0052875000000000005
SE0020R,2018-02-06 00:00:00,2018-02-07,24.0,0.03,0.025640875315754597,0.02750720103140912,0.027508333333333333,0.024466666666666664
SE0020R,2018-02-07 00:00:00,2018-02-08,24.0,0.06,0.022981002130187046,0.02698954112653613,0.0919375,0.08656666666666667
SE0020R,2018-02-08 00:00:00,2018-02-09,24.0,0.09,0.02992273062529034,0.041322512972373444,0.11402083333333334,0.10943750000000001
SE0020R,2018-02-09 00:00:00,2018-02-10,24.0,0.09,0.10300703573532395,0.14288478401439256,0.2416625,0.23993333333333333
SE0020R,2018-02-10 00:00:00,2018-02-11,24.0,0.16,0.15357036858145143,0.26310654413651674,0.4529,0.4454166666666666
SE0020R,2018-02-11 00:00:00,2018-02-12,24.0,0.12,0.032822052127290446,0.05346133846588427,0.22554583333333333,0.22617500000000001
SE0020R,2018-02-12 00:00:00,2018-02-13,24.0,0.03,0.01659048407264046,0.016470020139142786,0.0047374999999999995,0.005145833333333333
SE0020R,2018-02-13 00:00:00,2018-02-14,24.0,0.11,0.019338104154667742,0.024453234668644075,0.08650833333333334,0.08660416666666666
