site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
DK0012R,2018-02-04 07:00:00,2018-02-05 07:00:00,24.0,0.459,0.3957802985670273,0.3964308453752731,0.19552916666666667,0.1952625,0.2505958333333333,0.2510208333333333
DK0012R,2018-02-05 07:00:00,2018-02-06 07:00:00,24.0,0.484,0.5096684640889699,0.5160489773667578,0.201475,0.2047,0.39812916666666665,0.39787083333333334
DK0012R,2018-02-06 07:00:00,2018-02-07 07:00:00,24.0,0.588,0.45151544203464217,0.45651867736316704,0.14577916666666665,0.1466375,0.2503458333333333,0.2490125
DK0012R,2018-02-07 07:00:00,2018-02-08 07:00:00,24.0,0.705,0.4711762659370004,0.4725406565017347,0.1331375,0.13378333333333334,0.2920291666666667,0.2908375
DK0012R,2018-02-08 07:00:00,2018-02-09 07:00:00,24.0,0.845,0.5889394613386753,0.5875276949728788,0.26548333333333335,0.26592083333333333,0.3219666666666667,0.32087916666666666
DK0012R,2018-02-09 07:00:00,2018-02-10 07:00:00,24.0,3.344,1.2380570949208196,1.2194098047898418,1.141775,1.1440708333333334,1.2611166666666667,1.2615958333333335
DK0012R,2018-02-10 07:00:00,2018-02-11 07:00:00,24.0,2.509,0.8481467222390601,0.8361367815027859,1.0254125,1.0331541666666666,1.1510666666666667,1.1518041666666665
DK0012R,2018-02-11 07:00:00,2018-02-12 07:00:00,24.0,0.326,0.1006060201399352,0.10946498793535726,0.18912083333333332,0.19076666666666667,0.13387916666666666,0.13315416666666666
DK0012R,2018-02-12 07:00:00,2018-02-13 07:00:00,24.0,0.1,0.04999600893752376,0.055518263153151705,0.037804166666666666,0.03796666666666667,0.0464125,0.04482916666666667
DK0012R,2018-02-13 07:00:00,2018-02-14 07:00:00,24.0,0.752,0.28424096971542995,0.29153930373109277,0.1845416666666667,0.18542500000000003,0.09957500000000001,0.0979
DK0012R,2018-02-14 07:00:00,2018-02-15 07:00:00,24.0,0.761,0.27890724350281937,0.2847802473119557,0.24882916666666666,0.25248750000000003,0.20315000000000003,0.20374583333333332
DK0012R,2018-02-15 07:00:00,2018-02-16 07:00:00,24.0,1.575,0.3078076459920456,0.3181191140595731,0.33812083333333326,0.3394875,0.24106666666666668,0.24156249999999999
DK0012R,2018-02-16 07:00:00,2018-02-17 07:00:00,24.0,0.237,0.04727533786093737,0.05471031526611558,0.07797916666666667,0.07796666666666667,0.06194583333333333,0.059625000000000004
DK0012R,2018-02-17 07:00:00,2018-02-18 07:00:00,24.0,0.332,0.09837994574935958,0.10551152994624384,0.20947916666666666,0.21625416666666666,0.09674583333333335,0.09299999999999999
DK0012R,2018-02-18 07:00:00,2018-02-19 07:00:00,24.0,0.529,0.25719504014170513,0.2680643237361579,0.2251375,0.22916666666666666,0.1461125,0.14454583333333335
DK0012R,2018-02-19 07:00:00,2018-02-20 07:00:00,24.0,1.643,0.480575852465636,0.48771864767152745,0.33844583333333333,0.3410125,0.3186625,0.31925833333333337
DK0012R,2018-02-20 07:00:00,2018-02-21 07:00:00,24.0,1.248,0.5467769383671461,0.5491201290778115,0.4478333333333333,0.4507666666666666,0.5632,0.5646541666666667
DK0012R,2018-02-21 07:00:00,2018-02-22 07:00:00,24.0,1.214,0.4913923814657381,0.4819906517579307,0.4052625,0.40428333333333333,0.5225666666666667,0.5248166666666667
DK0012R,2018-02-22 07:00:00,2018-02-23 07:00:00,24.0,0.785,0.455825140123254,0.4539057536443334,0.16965,0.1718666666666667,0.24097083333333333,0.23989166666666664
DK0012R,2018-02-23 07:00:00,2018-02-24 07:00:00,24.0,0.474,0.31371637625962306,0.31925665977211587,0.15637916666666665,0.15638333333333332,0.2528333333333333,0.2519291666666667
DK0012R,2018-02-24 07:00:00,2018-02-25 07:00:00,24.0,0.386,0.3645891509370029,0.3736997506881948,0.12176666666666668,0.12172500000000001,0.13666666666666666,0.1359125
DK0012R,2018-02-25 07:00:00,2018-02-26 07:00:00,24.0,0.432,0.40868356176704806,0.4890903516355661,0.13853333333333331,0.13797916666666665,0.15845,0.15800833333333333
DK0012R,2018-02-26 07:00:00,2018-02-27 07:00:00,24.0,0.198,0.25056130314361574,0.30379663625997155,0.11283333333333334,0.11216666666666668,0.1010875,0.10066666666666668
DK0012R,2018-02-27 07:00:00,2018-02-28 07:00:00,24.0,0.456,0.5343274572050454,0.5922380446191665,0.12238333333333333,0.12184166666666667,0.18076250000000002,0.18058333333333335
DK0012R,2018-02-28 07:00:00,2018-03-01 07:00:00,24.0,0.826,0.7203014052466138,0.7540499603452004,0.12237916666666666,0.12214166666666666,0.32263749999999997,0.3227875
DK0012R,2018-03-01 07:00:00,2018-03-02 07:00:00,24.0,0.874,0.5934306947020197,0.6214815815349719,0.10214583333333334,0.1019125,0.28894166666666665,0.2889541666666667
DK0012R,2018-03-02 07:00:00,2018-03-03 07:00:00,24.0,1.344,0.5491745944851262,0.5508500354164925,0.20668333333333333,0.20714583333333333,0.48786250000000003,0.4878125
DK0012R,2018-03-03 07:00:00,2018-03-04 07:00:00,24.0,2.869,0.6384541002686611,0.6384758517792016,0.42096249999999996,0.42191249999999997,0.8645,0.8633500000000001
DK0012R,2018-03-04 07:00:00,2018-03-05 07:00:00,24.0,3.574,0.6603959466301923,0.6595471109387451,0.5118,0.5131958333333334,0.7127083333333334,0.7124083333333333
DK0012R,2018-03-05 07:00:00,2018-03-06 07:00:00,24.0,5.063,0.5392921200251433,0.5473806276069775,0.6892625,0.6943083333333333,0.4187625,0.4187874999999999
DK0012R,2018-03-06 07:00:00,2018-03-07 07:00:00,24.0,4.436,0.7929204526040127,0.7987795276369418,0.9624833333333335,0.9632416666666667,0.6645625000000001,0.66455
DK0012R,2018-03-07 07:00:00,2018-03-08 07:00:00,24.0,2.14,0.6444764818668489,0.6486043009250523,0.5562041666666666,0.5628625,0.3538791666666667,0.35402500000000003
DK0012R,2018-03-08 07:00:00,2018-03-09 07:00:00,24.0,1.101,0.31602172423163294,0.31974783404462676,0.7721125,0.762125,0.24426250000000002,0.24448749999999997
DK0012R,2018-03-09 07:00:00,2018-03-10 07:00:00,24.0,1.016,0.34624896826501544,0.3482744518194522,0.4988708333333333,0.5008333333333334,0.42759166666666665,0.42800416666666674
DK0012R,2018-03-10 07:00:00,2018-03-11 07:00:00,24.0,0.809,0.36684054671610317,0.3710043546005508,0.2990291666666667,0.30097083333333335,0.260575,0.2607875
DK0012R,2018-03-11 07:00:00,2018-03-12 07:00:00,24.0,1.168,0.4373843953067585,0.43628891392620145,0.7904208333333335,0.8050416666666665,0.2506541666666667,0.25172083333333334
DK0012R,2018-03-12 07:00:00,2018-03-13 07:00:00,24.0,0.668,0.5316900952645082,0.5325932407344816,0.5496458333333333,0.5521166666666667,0.28410416666666666,0.2861625
DK0012R,2018-03-13 07:00:00,2018-03-14 07:00:00,24.0,0.281,0.3849200397660617,0.38591081330830096,0.29214999999999997,0.28929166666666667,0.2585,0.2602125
DK0012R,2018-03-14 07:00:00,2018-03-15 07:00:00,24.0,0.515,0.1957496305260086,0.1994574757232167,0.2319,0.230225,0.1810375,0.18160833333333337
DK0012R,2018-03-15 07:00:00,2018-03-16 07:00:00,24.0,0.353,0.20051884672344122,0.2277328997669276,0.16152916666666667,0.1616375,0.1406125,0.14107499999999998
DK0012R,2018-03-16 07:00:00,2018-03-17 07:00:00,24.0,0.531,0.5441171873130346,0.5623187649436328,0.0832125,0.08359583333333333,0.09974583333333335,0.09974583333333335
DK0012R,2018-03-17 07:00:00,2018-03-18 07:00:00,24.0,0.382,0.5007797486485088,0.515799193539089,0.07164166666666666,0.07210833333333333,0.11393750000000001,0.11394583333333334
DK0012R,2018-03-18 07:00:00,2018-03-19 07:00:00,24.0,0.276,0.2711604274720454,0.29785293118415074,0.09374583333333335,0.08790833333333332,0.11739999999999999,0.11740833333333334
DK0012R,2018-03-19 07:00:00,2018-03-20 07:00:00,24.0,0.311,0.20348797025309404,0.22064752843369784,0.1077625,0.10517083333333332,0.118625,0.11864583333333334
DK0012R,2018-03-20 07:00:00,2018-03-21 07:00:00,24.0,0.13,0.2887670050126295,0.30975631676518817,0.04457083333333334,0.044283333333333334,0.061125000000000006,0.06114166666666667
DK0012R,2018-03-21 07:00:00,2018-03-22 07:00:00,24.0,0.237,0.20087013851060495,0.2221171254918425,0.13718333333333332,0.13686666666666666,0.102375,0.10243333333333333
DK0012R,2018-03-22 07:00:00,2018-03-23 07:00:00,24.0,0.182,0.1007353520808111,0.10345542749920052,0.16522083333333334,0.16724583333333334,0.18234583333333335,0.18251666666666666
DK0012R,2018-03-23 07:00:00,2018-03-24 07:00:00,24.0,0.308,0.1562194935041343,0.15918640712479495,0.22933333333333336,0.2287583333333333,0.2291375,0.22927499999999998
DK0012R,2018-03-24 07:00:00,2018-03-25 07:00:00,24.0,0.68,0.4942655564053479,0.5021675182686366,0.5644791666666666,0.5643833333333333,0.5867083333333333,0.5869791666666666
DK0012R,2018-03-25 07:00:00,2018-03-26 07:00:00,24.0,0.682,0.4260066844139801,0.4297958260283135,0.5317124999999999,0.5226333333333333,0.44912916666666663,0.44929166666666664
DK0012R,2018-03-26 07:00:00,2018-03-27 07:00:00,24.0,0.236,0.15871567653078084,0.17116368408357188,0.21442916666666667,0.210875,0.2238791666666667,0.22397500000000004
DK0012R,2018-03-27 07:00:00,2018-03-28 07:00:00,24.0,0.32,0.19152780457335558,0.20906393339657384,0.15295416666666667,0.1486625,0.15694166666666667,0.1571875
DK0012R,2018-03-28 07:00:00,2018-03-29 07:00:00,24.0,0.514,0.34814401346821233,0.3735012961004744,0.22082083333333333,0.24394166666666664,0.19187500000000002,0.19222916666666667
DK0012R,2018-03-29 07:00:00,2018-03-30 07:00:00,24.0,0.412,0.3335138941596483,0.3505268680528489,0.1391625,0.1570125,0.08885416666666666,0.08889583333333334
DK0012R,2018-03-30 07:00:00,2018-03-31 07:00:00,24.0,0.481,0.4067473090937613,0.4170986024772505,0.18622916666666667,0.18829166666666666,0.15269166666666667,0.15292083333333334
DK0012R,2018-03-31 07:00:00,2018-04-01 07:00:00,24.0,0.69,0.4070739847992513,0.40715728903743315,0.24268750000000003,0.24292916666666667,0.3495458333333333,0.3512125
DK0012R,2018-04-01 07:00:00,2018-04-02 07:00:00,24.0,0.565,0.3562005539962774,0.3604827908534584,0.22067916666666668,0.22092916666666665,0.2704083333333333,0.27148749999999994
DK0012R,2018-04-02 07:00:00,2018-04-03 07:00:00,24.0,0.394,0.1826099543963043,0.2153669493889078,0.14446666666666666,0.14017916666666666,0.07615833333333333,0.07622083333333333
DK0012R,2018-04-03 07:00:00,2018-04-04 07:00:00,24.0,0.505,0.2718902302101721,0.27213531789872586,0.36224999999999996,0.3494291666666667,0.17105416666666665,0.17122916666666665
DK0012R,2018-04-04 07:00:00,2018-04-05 07:00:00,24.0,0.373,0.18325862363921241,0.18177906122101697,0.3372541666666667,0.33050833333333335,0.14652500000000002,0.14670833333333333
DK0012R,2018-04-05 07:00:00,2018-04-06 07:00:00,24.0,0.282,0.10409471490683413,0.1146554582851566,0.2111375,0.2048208333333333,0.09859583333333333,0.0987
DK0012R,2018-04-06 07:00:00,2018-04-07 07:00:00,24.0,0.235,0.06968711951123498,0.08380031141289153,0.115775,0.11557499999999998,0.076025,0.07610416666666665
DK0012R,2018-04-07 07:00:00,2018-04-08 07:00:00,24.0,1.005,0.2974821001824222,0.301003897627512,0.35581250000000003,0.3523791666666667,0.2553375,0.2568125
DK0012R,2018-04-08 07:00:00,2018-04-09 07:00:00,24.0,1.167,0.5169534384803304,0.5158445744991541,0.3404583333333333,0.33760416666666665,0.389675,0.39155416666666665
DK0012R,2018-04-09 07:00:00,2018-04-10 07:00:00,24.0,0.961,0.4313437397191498,0.4292883054254181,0.4582375,0.45317083333333336,0.29854166666666665,0.29925416666666665
DK0012R,2018-04-10 07:00:00,2018-04-11 07:00:00,24.0,0.421,0.32141518860626767,0.32212655601400847,0.16867916666666669,0.162925,0.13099583333333334,0.13153333333333334
DK0012R,2018-04-11 07:00:00,2018-04-12 07:00:00,24.0,0.39,0.26153789547321943,0.26279755680110495,0.13924583333333332,0.13612083333333333,0.11727500000000002,0.11786666666666668
DK0012R,2018-04-12 07:00:00,2018-04-13 07:00:00,24.0,0.574,0.7835819157808886,0.7810840295874307,0.4712625000000001,0.46450416666666666,0.36132083333333326,0.35581666666666667
DK0012R,2018-04-13 07:00:00,2018-04-14 07:00:00,24.0,1.171,1.0735570117007611,1.0726013008792863,0.6490541666666666,0.6451375,0.8131750000000001,0.7985875
DK0012R,2018-04-14 07:00:00,2018-04-15 07:00:00,24.0,0.983,0.6733416215331726,0.6756588888274387,0.45576250000000007,0.44592916666666665,0.3735875,0.3727833333333333
DK0012R,2018-04-15 07:00:00,2018-04-16 07:00:00,24.0,0.684,0.8435922831392043,0.8399388663976232,0.7383333333333333,0.7319833333333333,0.6494625,0.6496875
DK0012R,2018-04-16 07:00:00,2018-04-17 07:00:00,24.0,0.787,0.5593182703587436,0.5598410474274438,0.8562875,0.8468541666666667,0.5011541666666667,0.5017958333333333
DK0012R,2018-04-17 07:00:00,2018-04-18 07:00:00,24.0,0.765,0.2633346854643741,0.26803590294978347,0.3766375,0.3654958333333333,0.28902916666666667,0.28934166666666666
DK0012R,2018-04-18 07:00:00,2018-04-19 07:00:00,24.0,0.675,0.26118437056744503,0.2635183968386031,0.26159166666666667,0.2575541666666667,0.44707916666666664,0.44724583333333334
DK0012R,2018-04-19 07:00:00,2018-04-20 07:00:00,24.0,0.812,0.2763217214594627,0.27640489126075635,0.3138083333333333,0.30635416666666665,0.5799375000000001,0.5806625
DK0012R,2018-04-20 07:00:00,2018-04-21 07:00:00,24.0,1.53,0.48816947897612656,0.49037851089298007,0.4787375,0.4773541666666666,0.7399666666666667,0.7405249999999999
DK0012R,2018-04-21 07:00:00,2018-04-22 07:00:00,24.0,0.253,0.08176931861309783,0.08636276657382815,0.07805833333333333,0.077625,0.15172916666666666,0.15165833333333334
DK0012R,2018-04-22 07:00:00,2018-04-23 07:00:00,24.0,0.353,0.14582189929215417,0.1484108246877325,0.16924583333333332,0.1698291666666667,0.2159791666666667,0.21619583333333336
DK0012R,2018-04-23 07:00:00,2018-04-24 07:00:00,24.0,0.323,0.22408952444082997,0.22480670280033707,0.2573375,0.25484166666666663,0.23109166666666667,0.23124999999999998
DK0012R,2018-04-24 07:00:00,2018-04-25 07:00:00,24.0,0.288,0.1471322655388265,0.15029708386207977,0.19834166666666667,0.19501666666666664,0.1514875,0.15154583333333335
DK0012R,2018-04-25 07:00:00,2018-04-26 07:00:00,24.0,0.215,0.18242534617757344,0.18859292251981466,0.18015,0.17906666666666668,0.11151250000000001,0.11160833333333332
DK0012R,2018-04-26 07:00:00,2018-04-27 07:00:00,24.0,0.287,0.15640222923655792,0.16130330986988714,0.27294583333333333,0.2705458333333333,0.14827083333333332,0.148425
DK0012R,2018-04-27 07:00:00,2018-04-28 07:00:00,24.0,0.464,0.1965395103860105,0.20072623524506183,0.3085375,0.30621666666666664,0.16896666666666663,0.16926249999999998
DK0012R,2018-04-28 07:00:00,2018-04-29 07:00:00,24.0,0.853,0.43431418291956897,0.4347804175856193,0.4611041666666667,0.4683625,0.3450666666666667,0.34606249999999994
DK0012R,2018-04-29 07:00:00,2018-04-30 07:00:00,24.0,0.514,0.21015654327552843,0.21391823268936302,0.25020416666666667,0.24749166666666667,0.20123749999999999,0.2018333333333333
DK0012R,2018-04-30 07:00:00,2018-05-01 07:00:00,24.0,0.626,0.4316845116420432,0.4313722499175972,0.279025,0.2775375,0.33079166666666665,0.3315916666666667
DK0012R,2018-05-01 07:00:00,2018-05-02 07:00:00,24.0,0.338,0.13810018280077277,0.14234518363176848,0.1958958333333333,0.19455416666666667,0.1320625,0.13220833333333334
DK0012R,2018-05-02 07:00:00,2018-05-03 07:00:00,24.0,0.462,0.2144680119725689,0.2240143908974043,0.25037916666666665,0.24830833333333335,0.20854166666666665,0.20879166666666663
DK0012R,2018-05-03 07:00:00,2018-05-04 07:00:00,24.0,0.425,0.12334050901772427,0.1405564881380301,0.14404583333333335,0.14519166666666666,0.21238750000000003,0.21257916666666668
DK0012R,2018-05-04 07:00:00,2018-05-05 07:00:00,24.0,0.259,0.13172094646166657,0.14133281177426746,0.0946625,0.0944,0.2562875,0.25637916666666666
DK0012R,2018-05-05 07:00:00,2018-05-06 07:00:00,24.0,0.483,0.16831016403258645,0.1727958115200219,0.15395416666666667,0.14994166666666667,0.23368333333333333,0.23382083333333334
DK0012R,2018-05-06 07:00:00,2018-05-07 07:00:00,24.0,0.482,0.16451149752861835,0.16870817488408854,0.09312500000000001,0.09297083333333334,0.2715458333333333,0.2715541666666667
DK0012R,2018-05-07 07:00:00,2018-05-08 07:00:00,24.0,0.541,0.20020711167061345,0.20350507340632715,0.1946875,0.19387083333333335,0.3622958333333333,0.36267916666666666
DK0012R,2018-05-08 07:00:00,2018-05-09 07:00:00,24.0,0.518,0.22065997427948567,0.22375093069064114,0.13415416666666669,0.13401666666666667,0.3694208333333333,0.36947916666666664
DK0012R,2018-05-09 07:00:00,2018-05-10 07:00:00,24.0,0.53,0.2391783598159555,0.2410227380695927,0.18631666666666669,0.18512499999999998,0.36422499999999997,0.3644416666666667
DK0012R,2018-05-10 07:00:00,2018-05-11 07:00:00,24.0,0.814,0.4818046789374135,0.4801775307348725,0.3516041666666667,0.35470416666666676,0.6411541666666666,0.6347916666666666
DK0012R,2018-05-11 07:00:00,2018-05-12 07:00:00,24.0,0.365,0.10110816896751891,0.10158847510792819,0.08512083333333335,0.08443333333333332,0.234625,0.23470833333333332
DK0012R,2018-05-12 07:00:00,2018-05-13 07:00:00,24.0,0.586,0.3015540738514659,0.3019667696035309,0.25454166666666667,0.25429999999999997,0.4296708333333332,0.42658749999999995
DK0012R,2018-05-13 07:00:00,2018-05-14 07:00:00,24.0,0.748,0.31592875499075485,0.32235898976577215,0.2262666666666667,0.22717916666666668,0.46192916666666667,0.4515708333333333
DK0012R,2018-05-14 07:00:00,2018-05-15 07:00:00,24.0,0.862,0.4699305349759082,0.4676020489684709,0.24929583333333336,0.24985416666666668,0.5149875,0.5104166666666666
DK0012R,2018-05-15 07:00:00,2018-05-16 07:00:00,24.0,0.812,0.4045267113814963,0.4040434385423597,0.23052499999999998,0.23100833333333334,0.4570958333333333,0.45067916666666674
DK0012R,2018-05-16 07:00:00,2018-05-17 07:00:00,24.0,0.679,0.3091550462162464,0.31038155752378965,0.20270416666666666,0.20022083333333332,0.3957625,0.39010833333333333
DK0012R,2018-05-17 07:00:00,2018-05-18 07:00:00,24.0,0.439,0.24986556693074036,0.2513521258348182,0.17731249999999998,0.17530416666666668,0.2811875,0.27725
DK0012R,2018-05-18 07:00:00,2018-05-19 07:00:00,24.0,0.721,0.23872931936859346,0.24011774311501421,0.14438333333333334,0.14331249999999998,0.2786291666666667,0.27457916666666665
DK0012R,2018-05-19 07:00:00,2018-05-20 07:00:00,24.0,0.486,0.13531271691750196,0.13860504319624675,0.11655833333333333,0.11661666666666666,0.20510416666666664,0.204175
DK0012R,2018-05-20 07:00:00,2018-05-21 07:00:00,24.0,0.395,0.1441749545998592,0.14994847495064373,0.08775416666666665,0.0878625,0.23229166666666665,0.23152083333333331
DK0012R,2018-05-21 07:00:00,2018-05-22 07:00:00,24.0,0.37,0.14835620791693804,0.1540282222492191,0.11725416666666666,0.11747916666666668,0.2132708333333333,0.2126875
DK0012R,2018-05-22 07:00:00,2018-05-23 07:00:00,24.0,0.548,0.19652678539306076,0.20311405960742604,0.13215833333333335,0.13198333333333334,0.2514166666666667,0.25037916666666665
DK0012R,2018-05-23 07:00:00,2018-05-24 07:00:00,24.0,0.481,0.2034496855837787,0.20778395231642569,0.14987083333333334,0.15019166666666667,0.2884541666666667,0.2878041666666667
DK0012R,2018-05-24 07:00:00,2018-05-25 07:00:00,24.0,0.471,0.17757408973949138,0.18061194553179552,0.11393333333333333,0.114375,0.22744166666666665,0.22672083333333334
DK0012R,2018-05-25 07:00:00,2018-05-26 07:00:00,24.0,0.445,0.1808538250812853,0.18127625734285516,0.15815833333333332,0.1586375,0.247575,0.24234166666666668
DK0012R,2018-05-26 07:00:00,2018-05-27 07:00:00,24.0,0.401,0.21783331690107735,0.21445269565782352,0.10526666666666666,0.10274583333333333,0.24927500000000002,0.2431791666666667
DK0012R,2018-05-27 07:00:00,2018-05-28 07:00:00,24.0,0.608,0.2075030593877688,0.20610556640941904,0.16540833333333332,0.16143333333333332,0.3284125,0.3188083333333333
DK0012R,2018-05-28 07:00:00,2018-05-29 07:00:00,24.0,0.731,0.399511837004709,0.4007764326898644,0.27494583333333333,0.2730666666666667,0.5998291666666667,0.5855625000000001
DK0012R,2018-05-29 07:00:00,2018-05-30 07:00:00,24.0,0.945,0.48925717618212294,0.4891010662322864,0.29315416666666666,0.2935625,0.5303166666666667,0.5237041666666666
DK0012R,2018-05-30 07:00:00,2018-05-31 07:00:00,24.0,1.055,0.4567147021719371,0.45619133458652134,0.25636666666666663,0.25653333333333334,0.5273291666666666,0.5208666666666666
DK0012R,2018-05-31 07:00:00,2018-06-01 07:00:00,24.0,0.436,0.19328392641384973,0.19592027342777785,0.09455833333333334,0.09472916666666666,0.2710375,0.26886666666666664
