site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
SE0014R,2018-05-11 00:00:00,2018-05-12 00:00:00,24.0,0.18,0.3401912804360687,0.3640727531087398,0.35207083333333333,0.3572583333333334,0.34769935199999996,0.359696057
SE0014R,2018-05-12 00:00:00,2018-05-13 00:00:00,24.0,0.11,0.4465278563287109,0.46351318700052796,0.24572083333333336,0.25245,0.316176805,0.32508476
SE0014R,2018-05-13 00:00:00,2018-05-14 00:00:00,24.0,0.25,0.604801159787476,0.6067277174353599,0.22319583333333334,0.22697916666666665,0.342591795,0.345035614
SE0014R,2018-05-14 00:00:00,2018-05-15 00:00:00,24.0,0.23,0.28328439116731285,0.29373683661073446,0.17767500000000003,0.17816666666666667,0.142388904,0.142408672
SE0014R,2018-05-15 00:00:00,2018-05-16 00:00:00,24.0,0.26,0.5849641161319613,0.6097354801532625,0.18734583333333332,0.19016666666666668,0.337153124,0.33707652299999996
SE0014R,2018-05-16 00:00:00,2018-05-17 00:00:00,24.0,0.35,0.6979285396739842,0.7052720496034622,0.3784208333333334,0.3781625,0.49059975299999997,0.4983364540000001
SE0014R,2018-05-17 00:00:00,2018-05-18 00:00:00,24.0,0.23,0.19879173445858056,0.21545755529806013,0.15735,0.1583875,0.08751293599999999,0.09319376499999998
SE0014R,2018-05-18 00:00:00,2018-05-19 00:00:00,24.0,0.12,0.08579989582866425,0.09130270696423941,0.062287499999999996,0.06235833333333333,0.042562974999999996,0.04255556199999999
SE0014R,2018-05-19 00:00:00,2018-05-20 00:00:00,24.0,0.48,0.7845418666827678,0.8173446895775199,0.4513291666666667,0.4577583333333333,0.695821245,0.737121539
SE0014R,2018-05-20 00:00:00,2018-05-21 00:00:00,24.0,0.63,0.6447063497114182,0.711696767194271,0.36280416666666665,0.36480833333333335,0.33918922799999995,0.389217094
SE0014R,2018-05-21 00:00:00,2018-05-22 00:00:00,24.0,0.2,0.3621044874708354,0.38179310734167693,0.21695416666666667,0.22233333333333336,0.223450059,0.240485133
SE0014R,2018-05-22 00:00:00,2018-05-23 00:00:00,24.0,0.33,0.5341358432143927,0.5478589848072827,0.2575708333333333,0.2577958333333333,0.31159062899999995,0.309549583
SE0014R,2018-05-23 00:00:00,2018-05-24 00:00:00,24.0,0.41,0.8349886370320618,0.8494346494911612,0.38074583333333334,0.3812166666666667,0.420962031,0.42283999099999997
SE0014R,2018-05-24 00:00:00,2018-05-25 00:00:00,24.0,0.25,1.068934535022527,1.105201348377317,0.47380416666666664,0.4795208333333334,0.645813147,0.642773817
SE0014R,2018-05-25 00:00:00,2018-05-26 00:00:00,24.0,0.38,0.5051160259249806,0.5212418206585944,0.36795,0.36899583333333325,0.35119581699999997,0.356725915
SE0014R,2018-05-26 00:00:00,2018-05-27 00:00:00,24.0,0.26,0.6429947556729988,0.6574102137974649,0.36796249999999997,0.3687125,0.5480109670000001,0.546874307
SE0014R,2018-05-27 00:00:00,2018-05-28 00:00:00,24.0,0.1,0.2730356315919757,0.28007317197471854,0.1200375,0.12000416666666668,0.04443846399999999,0.044344565999999995
SE0014R,2018-05-28 00:00:00,2018-05-29 00:00:00,24.0,0.14,0.22933229573056102,0.23281002181038257,0.07448333333333333,0.07470833333333333,0.036827783999999995,0.03671164699999999
SE0014R,2018-05-29 00:00:00,2018-05-30 00:00:00,24.0,0.2,0.2720376514942571,0.2710605768945999,0.1839125,0.18448333333333333,0.10313953999999999,0.102882556
SE0014R,2018-05-30 00:00:00,2018-05-31 00:00:00,24.0,0.28,0.29592328371718524,0.3025180421981215,0.15184999999999998,0.15184166666666668,0.21610130500000002,0.21598269699999997
SE0014R,2018-05-31 00:00:00,2018-06-01 00:00:00,24.0,0.14,0.18882809153959154,0.1963810299043357,0.2462375,0.24640416666666667,0.183847342,0.183736147
SE0014R,2018-06-01 00:00:00,2018-06-02 00:00:00,24.0,0.19,0.5557892848765851,0.5743435886633397,0.35053333333333336,0.3515041666666667,0.346985233,0.34714337700000003
SE0014R,2018-06-02 00:00:00,2018-06-03 00:00:00,24.0,0.33,1.4439256245595218,1.4469460455214975,0.49134583333333337,0.4951125,0.7388067609999999,0.742577507
SE0014R,2018-06-03 00:00:00,2018-06-04 00:00:00,24.0,0.51,0.5713534704580904,0.569481004729569,0.2815916666666667,0.2899083333333334,0.514588221,0.5265182089999999
SE0014R,2018-06-04 00:00:00,2018-06-05 00:00:00,24.0,0.26,0.17220857152879232,0.1847902066777646,0.219275,0.22015833333333334,0.370867448,0.370511624
SE0014R,2018-06-05 00:00:00,2018-06-06 00:00:00,24.0,0.03,0.09889768709927789,0.1044406985984742,0.07055833333333333,0.07052083333333332,0.011003362999999995,0.011003362999999995
