site,st,ed,dtH,Obs,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
DK0031R,2019-11-23 07:00:00,2019-11-24 07:00:00,24.0,1.918,0.6131458333333333,0.6177791666666667,1.4849541666666666,1.479170833333333
DK0031R,2019-11-24 07:00:00,2019-11-25 07:00:00,24.0,1.66,0.8043374999999999,0.8050375000000001,1.6967208333333332,1.6937333333333333
DK0031R,2019-11-25 07:00:00,2019-11-26 07:00:00,24.0,1.791,1.1519458333333334,1.2185708333333334,2.0845249999999997,2.067654166666667
DK0031R,2019-11-26 07:00:00,2019-11-27 07:00:00,24.0,0.778,1.232225,1.2279041666666666,1.2803833333333332,1.2691666666666666
DK0031R,2019-11-27 07:00:00,2019-11-28 07:00:00,24.0,0.492,0.486975,0.5008416666666666,0.14062916666666667,0.1408208333333333
DK0031R,2019-11-28 07:00:00,2019-11-29 07:00:00,24.0,0.314,0.08760416666666666,0.08426666666666667,0.08399166666666667,0.08390000000000002
DK0031R,2019-11-29 07:00:00,2019-11-30 07:00:00,24.0,0.043,0.025816666666666665,0.025625,0.033354166666666664,0.033370833333333336
DK0031R,2019-11-30 07:00:00,2019-12-01 07:00:00,24.0,0.039,0.025045833333333333,0.025095833333333335,0.05265416666666667,0.05266666666666667
DK0031R,2019-12-01 07:00:00,2019-12-02 07:00:00,24.0,0.039,0.020325,0.02035,0.0558625,0.0558875
DK0031R,2019-12-02 07:00:00,2019-12-03 07:00:00,24.0,0.048,0.0309,0.030675000000000004,0.05040833333333333,0.050445833333333336
DK0031R,2019-12-03 07:00:00,2019-12-04 07:00:00,24.0,0.167,0.17184166666666667,0.17067083333333333,0.18189999999999998,0.18256666666666668
DK0031R,2019-12-04 07:00:00,2019-12-05 07:00:00,24.0,0.346,0.19152500000000003,0.1985416666666667,0.14987916666666667,0.14989583333333334
DK0031R,2019-12-05 07:00:00,2019-12-06 07:00:00,24.0,0.193,0.1372375,0.13822916666666665,0.14228333333333332,0.14169583333333333
DK0031R,2019-12-06 07:00:00,2019-12-07 07:00:00,24.0,0.096,0.03615416666666667,0.033800000000000004,0.09577916666666668,0.09578333333333333
DK0031R,2019-12-07 07:00:00,2019-12-08 07:00:00,24.0,0.072,0.030341666666666666,0.029954166666666667,0.05318333333333333,0.0531875
DK0031R,2019-12-08 07:00:00,2019-12-09 07:00:00,24.0,0.064,0.029245833333333332,0.027033333333333336,0.04423333333333334,0.04425833333333334
DK0031R,2019-12-09 07:00:00,2019-12-10 07:00:00,24.0,0.053,0.018662500000000002,0.017370833333333332,0.0313,0.031329166666666665
DK0031R,2019-12-10 07:00:00,2019-12-11 07:00:00,24.0,0.104,0.066625,0.06336666666666667,0.0641875,0.0642125
DK0031R,2019-12-11 07:00:00,2019-12-12 07:00:00,24.0,0.175,0.07453749999999999,0.06947916666666666,0.0577375,0.05770416666666667
DK0031R,2019-12-12 07:00:00,2019-12-13 07:00:00,24.0,0.337,0.2702708333333333,0.27852499999999997,0.17406666666666668,0.17373750000000002
DK0031R,2019-12-13 07:00:00,2019-12-14 07:00:00,24.0,0.542,0.26475,0.2704083333333333,0.2776166666666667,0.2786625
DK0031R,2019-12-14 07:00:00,2019-12-15 07:00:00,24.0,0.112,0.0464625,0.046641666666666665,0.04391666666666666,0.04398749999999999
DK0031R,2019-12-15 07:00:00,2019-12-16 07:00:00,24.0,0.093,0.041070833333333334,0.03960416666666666,0.051916666666666667,0.051949999999999996
DK0031R,2019-12-16 07:00:00,2019-12-17 07:00:00,24.0,0.151,0.04049166666666667,0.0406,0.0607375,0.06072916666666667
DK0031R,2019-12-17 07:00:00,2019-12-18 07:00:00,24.0,0.152,0.10189999999999999,0.10327083333333333,0.03162916666666667,0.031675
DK0031R,2019-12-18 07:00:00,2019-12-19 07:00:00,24.0,0.249,0.16429583333333334,0.17275833333333332,0.12612083333333332,0.126525
DK0031R,2019-12-19 07:00:00,2019-12-20 07:00:00,24.0,0.514,0.8789958333333333,0.8788166666666667,0.475225,0.47506249999999994
DK0031R,2019-12-20 07:00:00,2019-12-21 07:00:00,24.0,0.491,0.6231041666666667,0.6288916666666667,0.5750625,0.5753125
DK0031R,2019-12-21 07:00:00,2019-12-22 07:00:00,24.0,0.297,0.25153333333333333,0.24345833333333333,0.07045833333333333,0.0704875
DK0031R,2019-12-22 07:00:00,2019-12-23 07:00:00,24.0,0.532,0.24255416666666665,0.25072083333333334,0.178825,0.1795125
DK0031R,2019-12-23 07:00:00,2019-12-24 07:00:00,24.0,0.216,0.15010833333333332,0.1499,0.09178333333333333,0.09185833333333333
DK0031R,2019-12-24 07:00:00,2019-12-25 07:00:00,24.0,0.093,0.11515000000000002,0.10830416666666666,0.03962916666666667,0.039733333333333336
DK0031R,2019-12-25 07:00:00,2019-12-26 07:00:00,24.0,0.048,0.0491,0.048916666666666664,0.10742083333333334,0.10717083333333333
DK0031R,2019-12-26 07:00:00,2019-12-27 07:00:00,24.0,0.154,0.25919583333333335,0.24845416666666664,0.18714166666666668,0.18693749999999998
DK0031R,2019-12-27 07:00:00,2019-12-28 07:00:00,24.0,0.224,0.2537041666666667,0.2532083333333333,0.2047125,0.203075
DK0031R,2019-12-28 07:00:00,2019-12-29 07:00:00,24.0,0.432,0.39232500000000003,0.43995000000000006,0.29859583333333334,0.297225
DK0031R,2019-12-29 07:00:00,2019-12-30 07:00:00,24.0,0.596,0.2739875,0.27822083333333336,0.280225,0.27824166666666666
DK0031R,2019-12-30 07:00:00,2019-12-31 07:00:00,24.0,0.223,0.14859583333333334,0.14506666666666668,0.19743333333333335,0.19758333333333333
DK0031R,2019-12-31 07:00:00,2020-01-01 07:00:00,24.0,0.06,0.04573125,0.04574375,0.05550625,0.05546875
SE0014R,2019-01-07 00:00:00,2019-01-08 00:00:00,24.0,0.05,0.15366666666666665,0.16097916666666665,0.19556666666666667,0.19597916666666668
SE0014R,2019-01-08 00:00:00,2019-01-09 00:00:00,24.0,0.04,0.030145833333333334,0.029366666666666666,0.05127083333333334,0.051312500000000004
SE0014R,2019-01-10 00:00:00,2019-01-11 00:00:00,24.0,0.03,0.05413333333333333,0.054733333333333335,0.05861249999999999,0.058666666666666666
SE0014R,2019-01-11 00:00:00,2019-01-12 00:00:00,24.0,0.08,0.09412916666666667,0.09401666666666665,0.10799166666666667,0.10787083333333332
SE0014R,2019-01-12 00:00:00,2019-01-13 00:00:00,24.0,0.07,0.069775,0.06965416666666667,0.0534375,0.0535125
SE0014R,2019-01-13 00:00:00,2019-01-14 00:00:00,24.0,0.03,0.051345833333333334,0.05109583333333333,0.0523625,0.052441666666666664
SE0014R,2019-01-14 00:00:00,2019-01-15 00:00:00,24.0,0.02,0.02035416666666667,0.020399999999999998,0.03899166666666667,0.038925
SE0014R,2019-01-15 00:00:00,2019-01-16 00:00:00,24.0,0.03,0.0303375,0.030245833333333333,0.057025,0.056799999999999996
SE0014R,2019-01-16 00:00:00,2019-01-17 00:00:00,24.0,0.11,0.08100833333333333,0.07773333333333333,0.08650416666666667,0.08657083333333333
SE0014R,2019-01-17 00:00:00,2019-01-18 00:00:00,24.0,0.02,0.03357916666666667,0.03330416666666667,0.044462499999999995,0.0446625
SE0014R,2019-01-18 00:00:00,2019-01-19 00:00:00,24.0,0.03,0.03254166666666666,0.03241666666666667,0.048904166666666665,0.048662500000000004
SE0014R,2019-01-19 00:00:00,2019-01-20 00:00:00,24.0,0.07,0.030745833333333333,0.03147083333333333,0.07399583333333333,0.0739625
SE0014R,2019-01-20 00:00:00,2019-01-21 00:00:00,24.0,0.14,0.08811666666666666,0.09317916666666666,0.09554999999999998,0.09539166666666667
SE0014R,2019-01-21 00:00:00,2019-01-22 00:00:00,24.0,0.13,0.1015625,0.10145416666666666,0.08256666666666668,0.0825125
SE0014R,2019-01-22 00:00:00,2019-01-23 00:00:00,24.0,0.16,0.1692875,0.17603749999999999,0.17330416666666668,0.17375
SE0014R,2019-01-23 00:00:00,2019-01-24 00:00:00,24.0,0.91,0.5028958333333334,0.5121041666666667,1.0635875,1.0632541666666666
SE0014R,2019-01-24 00:00:00,2019-01-25 00:00:00,24.0,0.88,0.3335166666666667,0.33693750000000006,0.5351166666666667,0.5349708333333333
SE0014R,2019-01-25 00:00:00,2019-01-26 00:00:00,24.0,0.2,0.4269,0.4301458333333333,0.81875,0.8186666666666667
SE0014R,2019-01-26 00:00:00,2019-01-27 00:00:00,24.0,1.19,0.5782791666666667,0.5831375,0.8528208333333334,0.8523708333333334
SE0014R,2019-01-27 00:00:00,2019-01-28 00:00:00,24.0,0.62,0.27875,0.28010416666666665,0.4932083333333333,0.49346666666666666
SE0014R,2019-01-28 00:00:00,2019-01-29 00:00:00,24.0,0.15,0.11635833333333333,0.11328333333333333,0.353775,0.35469999999999996
SE0014R,2019-01-29 00:00:00,2019-01-30 00:00:00,24.0,0.25,0.17971666666666666,0.1778666666666667,0.258925,0.2589916666666667
SE0014R,2019-01-30 00:00:00,2019-01-31 00:00:00,24.0,0.42,0.3595875,0.37415000000000004,0.14560416666666667,0.14599166666666666
SE0014R,2019-01-31 00:00:00,2019-02-01 00:00:00,24.0,0.47,0.2263666666666667,0.2252125,0.3454625,0.3402416666666667
SE0014R,2019-02-01 00:00:00,2019-02-02 00:00:00,24.0,0.36,0.20338333333333333,0.20073333333333335,0.18494583333333334,0.18648333333333333
SE0014R,2019-02-02 00:00:00,2019-02-03 00:00:00,24.0,1.09,0.7743541666666666,0.7651541666666666,1.0915708333333334,1.0763416666666668
SE0014R,2019-02-03 00:00:00,2019-02-04 00:00:00,24.0,0.24,0.17577916666666668,0.1755958333333333,0.5649541666666666,0.5665833333333333
SE0014R,2019-02-04 00:00:00,2019-02-05 00:00:00,24.0,0.21,0.17203333333333334,0.17759166666666668,0.0953875,0.09547083333333334
SE0014R,2019-02-05 00:00:00,2019-02-06 00:00:00,24.0,0.05,0.046991666666666675,0.0469125,0.07433333333333332,0.0745125
SE0014R,2019-02-06 00:00:00,2019-02-07 00:00:00,24.0,0.08,0.17304583333333334,0.17883333333333332,0.18184583333333335,0.18210833333333332
SE0014R,2019-02-07 00:00:00,2019-02-08 00:00:00,24.0,0.17,0.18525,0.18455833333333335,0.19141666666666665,0.19154166666666664
SE0014R,2019-02-08 00:00:00,2019-02-09 00:00:00,24.0,0.14,0.16019166666666665,0.15509166666666666,0.0667875,0.066875
SE0014R,2019-02-09 00:00:00,2019-02-10 00:00:00,24.0,0.09,0.07263750000000001,0.066125,0.08074583333333334,0.080825
SE0014R,2019-02-10 00:00:00,2019-02-11 00:00:00,24.0,0.08,0.12222083333333333,0.1155375,0.03839583333333333,0.038425
SE0014R,2019-02-11 00:00:00,2019-02-12 00:00:00,24.0,0.06,0.043895833333333335,0.04315833333333333,0.04900833333333334,0.04898333333333333
SE0014R,2019-02-12 00:00:00,2019-02-13 00:00:00,24.0,0.04,0.064875,0.06515416666666667,0.06794583333333333,0.06792916666666667
SE0014R,2019-02-13 00:00:00,2019-02-14 00:00:00,24.0,0.12,0.09804583333333335,0.09681666666666666,0.20528333333333335,0.20548749999999996
SE0014R,2019-02-14 00:00:00,2019-02-15 00:00:00,24.0,0.68,0.464475,0.46294166666666664,0.46399583333333333,0.4645625
SE0014R,2019-02-15 00:00:00,2019-02-16 00:00:00,24.0,0.6,0.2139375,0.21116666666666664,0.22459583333333333,0.22466666666666668
SE0014R,2019-02-16 00:00:00,2019-02-17 00:00:00,24.0,0.32,0.2985541666666667,0.2941833333333333,0.2850791666666667,0.2850833333333333
SE0014R,2019-02-17 00:00:00,2019-02-18 00:00:00,24.0,0.43,0.5147375,0.5189208333333334,0.5106333333333334,0.5109041666666666
SE0014R,2019-02-18 00:00:00,2019-02-19 00:00:00,24.0,0.55,0.4010583333333333,0.42091666666666666,0.33423749999999997,0.33404999999999996
SE0014R,2019-02-19 00:00:00,2019-02-20 00:00:00,24.0,0.19,0.17928333333333335,0.18653333333333333,0.11379166666666667,0.11387916666666666
SE0014R,2019-02-20 00:00:00,2019-02-21 00:00:00,24.0,0.06,0.05297916666666667,0.052325,0.053912499999999995,0.05377083333333333
SE0014R,2019-02-21 00:00:00,2019-02-22 00:00:00,24.0,0.14,0.09439583333333335,0.09137083333333333,0.10458333333333335,0.1046875
SE0014R,2019-02-22 00:00:00,2019-02-23 00:00:00,24.0,0.04,0.04670833333333333,0.04691666666666666,0.06016666666666667,0.06015
SE0014R,2019-02-23 00:00:00,2019-02-24 00:00:00,24.0,0.13,0.13895000000000002,0.13798333333333332,0.09477499999999998,0.094925
SE0014R,2019-02-24 00:00:00,2019-02-25 00:00:00,24.0,0.53,0.35841666666666666,0.3633583333333334,0.37514999999999993,0.3751708333333333
SE0014R,2019-02-25 00:00:00,2019-02-26 00:00:00,24.0,0.12,0.3422958333333333,0.34107916666666666,0.3932541666666667,0.39322083333333335
SE0014R,2019-02-26 00:00:00,2019-02-27 00:00:00,24.0,0.51,0.6534166666666666,0.6703749999999999,0.4060625,0.40609999999999996
SE0014R,2019-02-27 00:00:00,2019-02-28 00:00:00,24.0,0.49,0.3219916666666667,0.3276625,0.2712666666666667,0.2715458333333333
SE0014R,2019-02-28 00:00:00,2019-03-01 00:00:00,24.0,0.14,0.09619166666666666,0.09404583333333333,0.15204166666666669,0.15231666666666666
SE0014R,2019-03-02 00:00:00,2019-03-03 00:00:00,24.0,0.2,0.26495833333333335,0.2690708333333333,0.1451625,0.1451083333333333
SE0014R,2019-03-03 00:00:00,2019-03-04 00:00:00,24.0,0.21,0.18815833333333334,0.18287083333333332,0.19241250000000001,0.1925375
SE0014R,2019-03-04 00:00:00,2019-03-05 00:00:00,24.0,0.15,0.09456666666666667,0.09188333333333333,0.12208333333333334,0.12213333333333333
SE0014R,2019-03-05 00:00:00,2019-03-06 00:00:00,24.0,0.02,0.07601666666666666,0.07498333333333333,0.12931666666666666,0.12998333333333334
SE0014R,2019-03-06 00:00:00,2019-03-07 00:00:00,24.0,0.18,0.21181250000000004,0.21692083333333334,0.10547083333333333,0.10557500000000002
SE0014R,2019-03-07 00:00:00,2019-03-08 00:00:00,24.0,0.23,0.17307916666666667,0.17137499999999997,0.10569583333333334,0.10577083333333333
SE0014R,2019-03-08 00:00:00,2019-03-09 00:00:00,24.0,0.04,0.05917916666666667,0.05762916666666667,0.047262500000000006,0.04736666666666667
SE0014R,2019-03-09 00:00:00,2019-03-10 00:00:00,24.0,0.03,0.05477916666666668,0.05454166666666666,0.0812375,0.08127083333333333
SE0014R,2019-03-10 00:00:00,2019-03-11 00:00:00,24.0,0.03,0.03169583333333333,0.030866666666666667,0.043145833333333335,0.04334166666666667
SE0014R,2019-03-11 00:00:00,2019-03-12 00:00:00,24.0,0.07,0.040758333333333334,0.040516666666666666,0.05925833333333333,0.059275
SE0014R,2019-03-12 00:00:00,2019-03-13 00:00:00,24.0,0.06,0.12112916666666666,0.12087916666666669,0.08086666666666667,0.08092083333333333
SE0014R,2019-03-13 00:00:00,2019-03-14 00:00:00,24.0,0.02,0.10314166666666667,0.10347916666666666,0.08852083333333333,0.08859583333333333
SE0014R,2019-03-14 00:00:00,2019-03-15 00:00:00,24.0,0.04,0.05954166666666666,0.059475,0.05196666666666667,0.05202916666666666
SE0014R,2019-03-15 00:00:00,2019-03-16 00:00:00,24.0,0.03,0.06814583333333334,0.068925,0.033791666666666664,0.033841666666666666
SE0014R,2019-03-18 00:00:00,2019-03-19 00:00:00,24.0,0.02,0.0375,0.036491666666666665,0.06980416666666667,0.0694625
SE0014R,2019-03-19 00:00:00,2019-03-20 00:00:00,24.0,0.03,0.0629125,0.06263333333333333,0.09003333333333334,0.09012500000000001
SE0014R,2019-03-20 00:00:00,2019-03-21 00:00:00,24.0,0.08,0.1860125,0.1892708333333333,0.25514583333333335,0.25528333333333336
SE0014R,2019-03-21 00:00:00,2019-03-22 00:00:00,24.0,0.25,0.33615833333333334,0.33781250000000007,0.28885833333333333,0.28892500000000004
SE0014R,2019-03-22 00:00:00,2019-03-23 00:00:00,24.0,0.15,0.33110833333333334,0.3258416666666667,0.246125,0.24630416666666666
SE0014R,2019-03-23 00:00:00,2019-03-24 00:00:00,24.0,0.3,0.3751166666666667,0.3741833333333333,0.40447083333333333,0.40470416666666664
SE0014R,2019-03-24 00:00:00,2019-03-25 00:00:00,24.0,0.02,0.06845833333333333,0.06824166666666666,0.13149166666666665,0.1315125
SE0014R,2019-03-25 00:00:00,2019-03-26 00:00:00,24.0,0.03,0.032508333333333334,0.03212083333333333,0.119925,0.1199
SE0014R,2019-03-26 00:00:00,2019-03-27 00:00:00,24.0,0.02,0.08196250000000001,0.08186249999999999,0.11517083333333333,0.11501666666666667
SE0014R,2019-03-27 00:00:00,2019-03-28 00:00:00,24.0,0.05,0.08327083333333334,0.08450833333333334,0.25258749999999996,0.25224583333333334
SE0014R,2019-03-28 00:00:00,2019-03-29 00:00:00,24.0,0.13,0.12172083333333333,0.12186666666666666,0.37290416666666665,0.3726083333333334
SE0014R,2019-03-29 00:00:00,2019-03-30 00:00:00,24.0,0.26,0.47745,0.4877125,0.6078333333333333,0.6074
SE0014R,2019-03-30 00:00:00,2019-03-31 00:00:00,24.0,0.53,0.6044958333333333,0.6106541666666666,0.7000791666666667,0.7005750000000001
SE0014R,2019-03-31 00:00:00,2019-04-01 00:00:00,24.0,0.02,0.028941666666666668,0.028858333333333333,0.0681625,0.06814166666666667
SE0014R,2019-04-02 00:00:00,2019-04-03 00:00:00,24.0,0.08,0.14555416666666668,0.14562083333333334,0.11069583333333333,0.11092083333333332
SE0014R,2019-04-04 00:00:00,2019-04-05 00:00:00,24.0,0.64,0.4130583333333333,0.42006666666666664,0.3820041666666667,0.37975416666666667
SE0014R,2019-04-05 00:00:00,2019-04-06 00:00:00,24.0,0.48,0.3812625,0.39215,0.3960416666666667,0.3939
SE0014R,2019-04-06 00:00:00,2019-04-07 00:00:00,24.0,0.74,0.2555,0.2587875,0.44135416666666666,0.43895
SE0014R,2019-04-07 00:00:00,2019-04-08 00:00:00,24.0,0.52,0.25727083333333334,0.2566583333333334,0.33549999999999996,0.3336958333333333
SE0014R,2019-04-08 00:00:00,2019-04-09 00:00:00,24.0,0.14,0.1294875,0.1284375,0.17221666666666668,0.1714125
SE0014R,2019-04-09 00:00:00,2019-04-10 00:00:00,24.0,0.05,0.06750416666666666,0.06765416666666667,0.048924999999999996,0.0488875
SE0014R,2019-04-10 00:00:00,2019-04-11 00:00:00,24.0,0.14,0.17575416666666666,0.175075,0.1336125,0.1335875
SE0014R,2019-04-11 00:00:00,2019-04-12 00:00:00,24.0,0.24,0.18956666666666666,0.18982083333333333,0.11442916666666668,0.11437916666666666
SE0014R,2019-04-12 00:00:00,2019-04-13 00:00:00,24.0,0.23,0.12535833333333332,0.12600416666666667,0.12742916666666668,0.12741666666666665
SE0014R,2019-04-13 00:00:00,2019-04-14 00:00:00,24.0,0.18,0.1460958333333333,0.14570833333333333,0.1424875,0.14261666666666667
SE0014R,2019-04-14 00:00:00,2019-04-15 00:00:00,24.0,0.2,0.09340416666666666,0.091325,0.157975,0.15830416666666666
SE0014R,2019-04-15 00:00:00,2019-04-16 00:00:00,24.0,0.06,0.08263749999999999,0.07926666666666667,0.12039583333333333,0.1206625
SE0014R,2019-04-16 00:00:00,2019-04-17 00:00:00,24.0,0.12,0.15749166666666667,0.15305416666666666,0.19209166666666666,0.19193333333333337
SE0014R,2019-04-17 00:00:00,2019-04-18 00:00:00,24.0,0.21,0.12644999999999998,0.11903333333333332,0.38908750000000003,0.38945416666666666
SE0014R,2019-04-18 00:00:00,2019-04-19 00:00:00,24.0,0.21,0.1308625,0.13092916666666668,0.22933749999999997,0.2289125
SE0014R,2019-04-19 00:00:00,2019-04-20 00:00:00,24.0,0.24,0.1944,0.19219583333333334,0.2655458333333333,0.2650458333333333
SE0014R,2019-04-20 00:00:00,2019-04-21 00:00:00,24.0,0.24,0.13260416666666666,0.13270416666666665,0.26735416666666667,0.26682083333333334
SE0014R,2019-04-21 00:00:00,2019-04-22 00:00:00,24.0,0.44,0.3919333333333333,0.39690416666666667,0.43880416666666666,0.437625
SE0014R,2019-04-22 00:00:00,2019-04-23 00:00:00,24.0,0.37,0.1675875,0.16905,0.2546375,0.254125
SE0014R,2019-04-23 00:00:00,2019-04-24 00:00:00,24.0,0.32,0.3307875,0.3350416666666667,0.638575,0.6318125
SE0014R,2019-04-24 00:00:00,2019-04-25 00:00:00,24.0,0.98,0.3671875,0.37086250000000004,0.5818125,0.5776166666666667
SE0014R,2019-04-25 00:00:00,2019-04-26 00:00:00,24.0,0.74,0.33175416666666663,0.3327375,0.5473208333333334,0.5466375
SE0014R,2019-04-26 00:00:00,2019-04-27 00:00:00,24.0,1.08,0.32816249999999997,0.32744166666666663,0.5284291666666666,0.5283791666666666
SE0014R,2019-04-27 00:00:00,2019-04-28 00:00:00,24.0,0.41,0.11963333333333331,0.117075,0.19044583333333334,0.19033333333333333
SE0014R,2019-04-28 00:00:00,2019-04-29 00:00:00,24.0,0.52,0.2545,0.2488,0.3422041666666667,0.3408333333333333
SE0014R,2019-04-29 00:00:00,2019-04-30 00:00:00,24.0,0.74,0.23513333333333333,0.23206249999999998,0.3825125,0.38057500000000005
SE0014R,2019-04-30 00:00:00,2019-05-01 00:00:00,24.0,0.55,0.2741291666666667,0.2734208333333333,0.3846208333333334,0.3832416666666667
SE0014R,2019-05-01 00:00:00,2019-05-02 00:00:00,24.0,0.45,0.41247083333333334,0.41432916666666664,0.4937291666666666,0.4928333333333333
SE0014R,2019-05-02 00:00:00,2019-05-03 00:00:00,24.0,0.11,0.06221666666666667,0.061620833333333326,0.1193625,0.1193375
SE0014R,2019-05-03 00:00:00,2019-05-04 00:00:00,24.0,0.19,0.05272083333333333,0.05232083333333334,0.039424999999999995,0.03942916666666666
SE0014R,2019-05-04 00:00:00,2019-05-05 00:00:00,24.0,0.14,0.07199166666666666,0.07226250000000001,0.0571625,0.0571875
SE0014R,2019-05-05 00:00:00,2019-05-06 00:00:00,24.0,0.07,0.0764875,0.07663750000000001,0.13164583333333332,0.13173333333333334
SE0014R,2019-05-06 00:00:00,2019-05-07 00:00:00,24.0,0.12,0.07169583333333333,0.07150833333333334,0.06939166666666667,0.06942083333333333
SE0014R,2019-05-07 00:00:00,2019-05-08 00:00:00,24.0,0.1,0.0526,0.0514125,0.06057083333333333,0.06063333333333334
SE0014R,2019-05-08 00:00:00,2019-05-09 00:00:00,24.0,0.3,0.16951250000000004,0.1753583333333333,0.15119583333333333,0.15165416666666667
SE0014R,2019-05-09 00:00:00,2019-05-10 00:00:00,24.0,0.4,0.3475458333333334,0.3503166666666666,0.29834583333333337,0.30043333333333333
SE0014R,2019-05-10 00:00:00,2019-05-11 00:00:00,24.0,0.14,0.36230416666666665,0.36717916666666667,0.17329583333333334,0.1740791666666667
SE0014R,2019-05-11 00:00:00,2019-05-12 00:00:00,24.0,0.09,0.10148333333333333,0.0980375,0.0618375,0.06200833333333333
SE0014R,2019-05-12 00:00:00,2019-05-13 00:00:00,24.0,0.07,0.06165,0.06079166666666667,0.06812916666666667,0.0682625
SE0014R,2019-05-13 00:00:00,2019-05-14 00:00:00,24.0,0.04,0.07369583333333334,0.07365,0.11233333333333333,0.1124625
SE0014R,2019-05-14 00:00:00,2019-05-15 00:00:00,24.0,0.18,0.10754583333333334,0.10723749999999999,0.17305,0.1731041666666667
SE0014R,2019-05-15 00:00:00,2019-05-16 00:00:00,24.0,0.22,0.11234583333333333,0.11242083333333334,0.1953666666666667,0.19554166666666664
SE0014R,2019-05-16 00:00:00,2019-05-17 00:00:00,24.0,0.11,0.0772375,0.07730833333333333,0.16632916666666667,0.16629583333333334
SE0014R,2019-05-17 00:00:00,2019-05-18 00:00:00,24.0,0.1,0.0686375,0.06652916666666668,0.10965000000000001,0.10805416666666666
SE0014R,2019-05-19 00:00:00,2019-05-20 00:00:00,24.0,0.62,0.24467916666666664,0.23447083333333332,0.300375,0.3034
SE0014R,2019-05-20 00:00:00,2019-05-21 00:00:00,24.0,0.47,0.0359625,0.03476666666666667,0.24496666666666667,0.23957083333333332
SE0014R,2019-05-21 00:00:00,2019-05-22 00:00:00,24.0,0.69,0.09579166666666665,0.09425416666666668,0.3733625,0.36829166666666663
SE0014R,2019-05-22 00:00:00,2019-05-23 00:00:00,24.0,0.67,0.38922083333333335,0.3882041666666667,0.4610625,0.46001666666666674
SE0014R,2019-05-23 00:00:00,2019-05-24 00:00:00,24.0,0.36,0.19355,0.18339166666666665,0.33074166666666666,0.33129166666666665
SE0014R,2019-05-24 00:00:00,2019-05-25 00:00:00,24.0,0.28,0.1453458333333333,0.135775,0.13714166666666666,0.13732916666666667
SE0014R,2019-05-25 00:00:00,2019-05-26 00:00:00,24.0,0.34,0.14998333333333333,0.14899583333333333,0.11702916666666667,0.11748333333333334
SE0014R,2019-05-26 00:00:00,2019-05-27 00:00:00,24.0,0.12,0.12456249999999998,0.12400416666666665,0.1375625,0.1376125
SE0014R,2019-05-27 00:00:00,2019-05-28 00:00:00,24.0,0.12,0.13120833333333334,0.12473333333333332,0.14274166666666668,0.14285833333333334
SE0014R,2019-05-28 00:00:00,2019-05-29 00:00:00,24.0,0.12,0.07825833333333333,0.07489166666666668,0.12117499999999999,0.12062916666666668
SE0014R,2019-05-29 00:00:00,2019-05-30 00:00:00,24.0,0.09,0.06670416666666666,0.06637916666666667,0.10438333333333333,0.10420416666666665
SE0014R,2019-05-30 00:00:00,2019-05-31 00:00:00,24.0,0.28,0.1520625,0.14615833333333336,0.2071708333333333,0.2075125
SE0014R,2019-05-31 00:00:00,2019-06-01 00:00:00,24.0,0.12,0.087825,0.08536666666666666,0.10941666666666666,0.10945833333333332
SE0014R,2019-06-01 00:00:00,2019-06-02 00:00:00,24.0,0.34,0.22757916666666667,0.21651666666666666,0.4440083333333333,0.44431249999999994
SE0014R,2019-06-02 00:00:00,2019-06-03 00:00:00,24.0,0.45,0.16645833333333335,0.16090833333333335,0.4092833333333334,0.409575
SE0014R,2019-06-03 00:00:00,2019-06-04 00:00:00,24.0,0.34,0.2512625,0.22430416666666667,0.4379625,0.43807083333333335
SE0014R,2019-06-04 00:00:00,2019-06-05 00:00:00,24.0,0.65,0.23638333333333336,0.2186875,0.3861333333333333,0.3869916666666666
SE0014R,2019-06-05 00:00:00,2019-06-06 00:00:00,24.0,0.52,0.47567916666666665,0.4703,0.7354499999999998,0.7371916666666666
SE0014R,2019-06-06 00:00:00,2019-06-07 00:00:00,24.0,0.62,0.2461875,0.2424125,0.5815,0.5809625
SE0014R,2019-06-07 00:00:00,2019-06-08 00:00:00,24.0,0.27,0.10269583333333332,0.09890416666666667,0.10995416666666667,0.1100125
SE0014R,2019-06-08 00:00:00,2019-06-09 00:00:00,24.0,0.23,0.11539166666666667,0.11055416666666666,0.1602375,0.16055833333333333
SE0014R,2019-06-09 00:00:00,2019-06-10 00:00:00,24.0,0.2,0.119825,0.10601666666666665,0.1759166666666667,0.1768125
SE0014R,2019-06-10 00:00:00,2019-06-11 00:00:00,24.0,0.33,0.19091666666666665,0.18108333333333335,0.18754166666666663,0.18777083333333333
SE0014R,2019-06-11 00:00:00,2019-06-12 00:00:00,24.0,0.27,0.06725833333333334,0.06555416666666668,0.10513333333333334,0.10533333333333333
SE0014R,2019-06-12 00:00:00,2019-06-13 00:00:00,24.0,0.14,0.07960833333333334,0.07200833333333334,0.16253333333333334,0.16362916666666666
SE0014R,2019-06-13 00:00:00,2019-06-14 00:00:00,24.0,0.1,0.14951666666666666,0.135875,0.3114,0.31177916666666666
SE0014R,2019-06-14 00:00:00,2019-06-15 00:00:00,24.0,0.13,0.15280833333333332,0.15208333333333332,0.20527499999999999,0.20604583333333334
