T2,RH,USTgrid,MOLgrid,H0,LE,HMIX,RAIN,dsnow,USTmod,MOL,PARsun,PARshade,Ra,Rb,Rinc,Rext,Gns,LAI,LAIsun,SAI,Fphen,Flight,Ft,Fvpd,X_tot,Vg,Rsur,NH3,SO2,NH3_ppb,SO2_ppb,Time,PS,UV10
4.82000000000005,0.961,0.037,25.0,-2.994,64.363,150.0,0.0,0.0,0.062,25.0,49.6,4.0,466.3,123.2,192.7,3.4,0.2975,2.9,0.2,2.9,1.0,0.0,0.01,1.0,11.497,0.001,3.4,26.342,2.67,36.580081719999995,0.9848562000000001,2019-03-21 01:00:00,1031.37,1.59
4.020000000000039,0.968,0.038,25.0,-3.215,0.366,150.0,0.0,0.0,0.063,25.0,49.6,4.0,458.8,121.3,189.8,3.2,0.3168,2.9,0.2,2.9,1.0,0.0,0.01,1.0,11.788,0.001,3.2,27.018,2.889,37.51881588,1.06563654,2019-03-21 02:00:00,1031.3,1.62
4.180000000000007,0.974,0.038,25.0,-4.628,64.347,150.0,0.0,0.0,0.064,25.0,49.6,4.0,451.5,119.5,187.0,3.0,0.3318,2.9,0.2,2.9,1.0,0.0,0.01,1.0,11.765,0.002,3.0,27.094,2.764,37.62435404,1.0195290399999999,2019-03-21 03:00:00,1031.38,1.7
4.350000000000023,0.971,0.04,25.0,-6.041,128.327,150.0,0.0,0.0,0.067,25.0,49.6,4.0,429.8,113.8,178.1,3.1,0.3245,2.9,0.2,2.9,1.0,0.0,0.01,1.0,11.815,0.002,3.1,27.163,2.5,37.72017158,0.92215,2019-03-21 04:00:00,1031.46,1.78
4.520000000000039,0.968,0.042,25.0,-7.455,128.309,150.0,0.0,0.0,0.071,25.0,49.6,4.0,409.2,108.4,169.6,3.2,0.3172,2.9,0.2,2.9,1.0,0.0,0.01,1.0,11.95,0.002,3.2,26.521,2.206,36.82865186,0.81370516,2019-03-21 05:00:00,1031.54,1.87
6.640000000000043,0.966,0.044,25.0,27.829,16.376,255.3,0.0,0.0,0.074,25.0,18.1,1.4,389.5,103.3,161.6,3.3,0.31,2.9,0.1,2.9,1.0,0.069,0.01,1.0,12.016,0.002,3.2,26.68,2.078,37.0494488,0.76649108,2019-03-21 06:00:00,1031.67,1.83
8.770000000000039,0.843,0.059,-25.0,63.114,32.442,360.5,0.0,0.0,0.133,-25.0,301.2,26.3,97.6,57.7,90.2,9.1,0.1117,2.9,0.4,2.9,1.0,0.708,0.01,1.0,12.295,0.007,8.9,15.403,4.097,21.389529980000002,1.5112194200000002,2019-03-21 07:00:00,1031.8,1.79
10.900000000000034,0.737,0.058,-25.0,98.4,48.51,465.8,0.0,0.0,0.13,-25.0,415.8,39.4,99.6,58.8,92.1,21.9,0.0467,2.9,0.7,2.9,1.0,0.85,0.01,1.0,8.702,0.006,21.3,10.278,2.994,14.27264748,1.1043668400000002,2019-03-21 08:00:00,1031.92,1.76
12.310000000000002,0.647,0.057,-25.0,-11.169,60.675,692.9,0.0,0.0,0.128,-25.0,447.8,44.4,101.7,60.1,94.0,46.6,0.0224,2.9,0.9,2.9,1.0,0.889,0.01,1.0,5.682,0.005,44.3,8.414,2.146,11.68418524,0.79157356,2019-03-21 09:00:00,1031.76,1.86
13.730000000000018,0.628,0.06,-25.0,7.263,72.845,919.9,0.0,0.0,0.135,-25.0,472.9,48.1,96.2,56.8,88.8,54.6,0.0192,2.9,1.0,2.9,1.0,0.911,0.044,1.0,4.287,0.005,49.4,7.227,1.601,10.03584582,0.5905448600000001,2019-03-21 10:00:00,1031.59,1.97
15.140000000000043,0.607,0.063,-25.0,153.694,85.015,1147.0,0.0,0.0,0.143,-25.0,484.5,49.8,90.9,53.7,83.9,64.5,0.0164,2.9,1.1,2.9,1.0,0.921,0.231,1.0,4.237,0.006,45.9,6.538,1.236,9.07905908,0.45591096000000003,2019-03-21 11:00:00,1031.43,2.09
15.140000000000043,0.587,0.066,-25.0,2.137,71.879,1148.2,0.0,0.0,0.151,-25.0,499.2,51.4,86.0,50.7,79.3,76.8,0.014,2.9,1.1,2.9,1.0,0.926,0.398,1.0,4.764,0.006,42.9,6.308,1.025,8.75966728,0.3780815,2019-03-21 12:00:00,1031.0,1.62
15.140000000000043,0.594,0.052,-25.0,-21.422,58.747,1149.5,0.0,0.0,0.118,-25.0,492.2,50.3,110.5,65.2,102.0,71.9,0.0148,2.9,1.1,2.9,1.0,0.921,0.398,1.0,4.608,0.005,41.5,6.552,0.869,9.09850032,0.32053934,2019-03-21 13:00:00,1030.58,1.26
15.140000000000043,0.602,0.042,-25.0,83.02,45.613,1150.8,0.0,0.0,0.092,-25.0,473.8,47.6,142.1,83.8,131.1,67.4,0.0157,2.9,1.0,2.9,1.0,0.907,0.398,1.0,4.576,0.004,40.2,7.236,0.767,10.04834376,0.28291562000000003,2019-03-21 14:00:00,1030.15,0.98
14.370000000000005,0.61,0.033,-25.0,51.494,30.451,1150.8,0.0,0.0,0.071,-25.0,444.4,43.2,182.7,107.7,168.5,63.1,0.0167,2.9,0.8,2.9,1.0,0.877,0.398,1.0,4.695,0.003,39.1,8.323,0.706,11.55781718,0.26041516,2019-03-21 15:00:00,1029.98,1.25
13.600000000000023,0.65,0.041,-25.0,19.968,15.289,1150.8,0.0,0.0,0.091,-25.0,366.8,33.4,143.2,84.4,132.1,45.1,0.0231,2.9,0.5,2.9,1.0,0.795,0.31,1.0,4.537,0.004,34.1,8.942,0.673,12.41739772,0.24824278000000002,2019-03-21 16:00:00,1029.82,1.6
12.82000000000005,0.694,0.052,-25.0,-11.558,128.129,150.0,0.0,0.0,0.116,-25.0,174.9,14.2,112.2,66.2,103.5,31.5,0.0327,2.9,0.2,2.9,1.0,0.489,0.215,1.0,4.449,0.005,28.3,9.75,0.717,13.539435,0.26447262,2019-03-21 17:00:00,1029.65,2.04
10.879999999999995,0.74,0.047,25.0,-11.122,128.144,150.0,0.0,0.0,0.08,25.0,174.9,14.2,367.5,95.8,149.8,21.5,0.0476,2.9,0.2,2.9,1.0,0.0,0.215,1.0,4.702,0.002,21.0,13.107,0.689,18.20116662,0.25414454,2019-03-21 18:00:00,1029.92,1.96
8.930000000000007,0.807,0.045,25.0,-10.687,256.159,150.0,0.0,0.0,0.077,25.0,174.9,14.2,381.2,99.7,155.9,12.2,0.0831,2.9,0.2,2.9,1.0,0.0,0.215,1.0,6.631,0.002,12.0,17.438,0.635,24.21545308,0.23422610000000002,2019-03-21 19:00:00,1030.19,1.87
6.980000000000018,0.881,0.044,25.0,-10.251,0.176,150.0,0.0,0.0,0.074,25.0,174.9,14.2,395.3,103.7,162.3,6.6,0.1535,2.9,0.2,2.9,1.0,0.0,0.215,1.0,8.91,0.002,6.5,19.934,0.609,27.68154844,0.22463574,2019-03-21 20:00:00,1030.46,1.8
6.939999999999998,0.962,0.042,25.0,-9.548,256.203,150.0,0.0,0.0,0.071,25.0,174.9,14.2,409.9,108.0,168.9,3.4,0.3013,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.728,0.002,3.3,20.63,0.559,28.648055799999998,0.20619274000000004,2019-03-21 21:00:00,1030.08,1.82
6.890000000000043,0.964,0.042,25.0,-8.847,256.236,150.0,0.0,0.0,0.072,25.0,174.9,14.2,404.4,106.6,166.7,3.3,0.3051,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.458,0.002,3.3,20.912,0.524,29.03965792,0.19328264,2019-03-21 22:00:00,1029.7,1.84
6.840000000000032,0.965,0.043,25.0,-8.144,128.263,150.0,0.0,0.0,0.073,25.0,174.9,14.2,398.9,105.2,164.6,3.3,0.3089,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.55,0.002,3.2,21.093,0.51,29.29100538,0.18811860000000002,2019-03-21 23:00:00,1029.33,1.86
6.25,0.967,0.043,25.0,-6.957,128.296,150.0,0.0,0.0,0.074,25.0,174.9,14.2,393.6,103.9,163.1,3.2,0.314,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.591,0.002,3.2,20.973,0.453,29.12436618,0.16709358000000002,2019-03-22 00:00:00,1029.07,1.83
5.670000000000016,0.975,0.043,25.0,-5.767,0.328,150.0,0.0,0.0,0.073,25.0,174.9,14.2,400.5,105.8,166.1,3.0,0.3364,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.502,0.002,3.0,21.293,0.345,29.568737379999998,0.1272567,2019-03-22 01:00:00,1028.82,1.8
5.080000000000041,0.982,0.042,25.0,-4.578,0.36,150.0,0.0,0.0,0.071,25.0,174.9,14.2,407.5,107.7,169.1,2.8,0.3581,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.435,0.002,2.8,22.303,0.429,30.971283980000003,0.15824094,2019-03-22 02:00:00,1028.56,1.76
5.170000000000016,0.989,0.041,25.0,-3.787,128.388,150.0,0.0,0.0,0.07,25.0,174.9,14.2,414.6,109.6,172.1,2.7,0.3786,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.605,0.002,2.6,23.213,1.396,32.23496458,0.51492856,2019-03-22 03:00:00,1028.4,1.73
5.25,0.987,0.041,25.0,-2.995,128.414,150.0,0.0,0.0,0.069,25.0,174.9,14.2,420.6,111.3,174.8,2.7,0.3712,2.9,0.2,2.9,1.0,0.0,0.215,1.0,9.946,0.002,2.7,24.153,4.071,33.540304979999995,1.50162906,2019-03-22 04:00:00,1028.23,1.71
5.340000000000032,0.984,0.04,25.0,-2.201,256.44,150.0,0.0,0.0,0.068,25.0,174.9,14.2,426.8,113.0,177.5,2.8,0.3639,2.9,0.2,2.9,1.0,0.0,0.215,1.0,10.429,0.002,2.7,24.09,8.249,33.4528194,3.0427261400000005,2019-03-22 05:00:00,1028.07,1.68
7.220000000000027,0.982,0.04,25.0,33.668,17.64,187.9,0.0,0.0,0.067,25.0,28.6,2.2,433.0,114.8,180.2,2.8,0.3568,2.9,0.1,2.9,1.0,0.106,0.01,1.0,10.696,0.002,2.8,23.688,10.406,32.894578079999995,3.8383571600000006,2019-03-22 06:00:00,1028.05,1.73
9.100000000000023,0.868,0.056,-25.0,69.538,34.839,225.8,0.0,0.0,0.126,-25.0,308.2,27.0,103.0,60.9,95.6,7.4,0.1378,2.9,0.4,2.9,1.0,0.718,0.01,1.0,10.892,0.007,7.2,17.145,9.116,23.8085757,3.36252776,2019-03-22 07:00:00,1028.03,1.79
10.980000000000018,0.768,0.057,-25.0,105.409,52.039,263.8,0.0,0.0,0.13,-25.0,419.0,39.8,99.9,59.0,92.7,16.9,0.0605,2.9,0.7,2.9,1.0,0.852,0.01,1.0,9.421,0.006,16.5,13.448,6.44,18.67469968,2.3754584000000003,2019-03-22 08:00:00,1028.01,1.85
12.950000000000045,0.681,0.059,-25.0,123.442,65.662,490.9,0.0,0.0,0.134,-25.0,470.0,46.7,97.0,57.2,89.9,34.8,0.0297,2.9,0.9,2.9,1.0,0.9,0.01,1.0,7.662,0.006,33.4,13.667,5.116,18.97881622,1.88708776,2019-03-22 09:00:00,1027.44,1.94
14.920000000000016,0.601,0.062,-25.0,141.476,79.283,718.1,0.0,0.0,0.141,-25.0,495.7,50.4,92.2,54.4,85.4,67.9,0.0157,2.9,1.0,2.9,1.0,0.92,0.131,1.0,7.238,0.005,53.4,12.464,4.128,17.30825824,1.5226540800000001,2019-03-22 10:00:00,1026.87,2.05
16.890000000000043,0.531,0.065,-25.0,159.51,92.903,945.2,0.0,0.0,0.148,-25.0,507.5,52.1,87.7,51.7,81.3,121.3,0.0092,2.9,1.1,2.9,1.0,0.928,0.374,1.0,7.034,0.006,55.5,10.512,3.456,14.597593920000001,1.2747801600000002,2019-03-22 11:00:00,1026.3,2.15
17.340000000000032,0.47,0.068,-25.0,133.312,79.219,1017.6,0.0,0.0,0.156,-25.0,509.6,52.5,83.5,49.2,77.3,201.4,0.0059,2.9,1.1,2.9,1.0,0.93,0.577,1.0,7.503,0.006,50.8,9.376,3.021,13.020076159999999,1.11432606,2019-03-22 12:00:00,1025.49,2.24
17.78000000000003,0.467,0.071,-25.0,-20.887,65.537,1090.1,0.0,0.0,0.162,-25.0,502.6,51.4,80.4,47.3,74.4,207.0,0.0058,2.9,1.1,2.9,1.0,0.925,0.617,1.0,7.498,0.006,48.9,8.736,2.772,12.13133376,1.0224799199999999,2019-03-22 13:00:00,1024.68,2.33
18.230000000000018,0.464,0.073,-25.0,80.911,51.854,1162.5,0.0,0.0,0.168,-25.0,484.2,48.7,77.3,45.6,71.6,213.1,0.0056,2.9,1.0,2.9,1.0,0.911,0.655,1.0,7.594,0.006,47.5,8.547,2.622,11.868877020000001,0.96715092,2019-03-22 14:00:00,1023.88,2.42
17.27000000000004,0.46,0.076,-25.0,48.334,34.544,1162.5,0.0,0.0,0.175,-25.0,447.3,43.5,74.4,43.8,68.8,219.7,0.0055,2.9,0.8,2.9,1.0,0.879,0.692,1.0,7.735,0.007,47.1,8.427,2.281,11.702237819999999,0.8413696600000001,2019-03-22 15:00:00,1023.7,2.43
16.310000000000002,0.498,0.076,-25.0,-48.246,17.233,1162.5,0.0,0.0,0.176,-25.0,371.4,33.9,74.1,43.7,68.6,160.8,0.0072,2.9,0.5,2.9,1.0,0.8,0.611,1.0,6.922,0.006,50.6,8.707,1.848,12.09106262,0.68165328,2019-03-22 16:00:00,1023.54,2.43
15.360000000000014,0.538,0.076,-25.0,-16.826,63.922,150.0,0.0,0.0,0.174,-29.3,184.7,15.1,76.3,44.1,69.3,114.6,0.0097,2.9,0.2,2.9,1.0,0.508,0.521,1.0,5.745,0.006,60.7,9.543,1.511,13.25198238,0.55734746,2019-03-22 17:00:00,1023.36,2.44
13.010000000000048,0.582,0.056,25.0,-15.45,127.993,150.0,0.0,0.0,0.096,25.0,184.7,15.1,309.6,80.3,126.1,79.4,0.0135,2.9,0.2,2.9,1.0,0.0,0.521,1.0,4.358,0.002,74.2,13.078,1.187,18.16089548,0.43783682000000007,2019-03-22 18:00:00,1023.57,2.29
10.660000000000025,0.662,0.053,25.0,-14.073,256.065,150.0,0.0,0.0,0.09,25.0,184.7,15.1,327.9,85.4,134.0,40.9,0.0253,2.9,0.2,2.9,1.0,0.0,0.521,1.0,6.644,0.002,39.5,19.166,0.94,26.61505756,0.3467284,2019-03-22 19:00:00,1023.78,2.15
8.310000000000002,0.754,0.05,25.0,-12.697,0.135,150.0,0.0,0.0,0.085,25.0,184.7,15.1,347.2,90.7,142.5,19.0,0.0537,2.9,0.2,2.9,1.0,0.0,0.521,1.0,10.385,0.002,18.6,22.424,0.786,31.139311839999998,0.28992396000000004,2019-03-22 20:00:00,1023.99,2.02
8.340000000000032,0.861,0.047,25.0,-15.358,256.164,150.0,0.0,0.0,0.08,25.0,184.7,15.1,367.7,96.4,151.4,7.8,0.1302,2.9,0.2,2.9,1.0,0.0,0.521,1.0,11.857,0.002,7.7,22.618,0.756,31.40871188,0.27885816,2019-03-22 21:00:00,1024.25,2.37
8.370000000000005,0.874,0.054,25.0,-18.018,0.189,150.0,0.0,0.0,0.093,25.0,184.7,15.1,312.4,82.1,128.9,7.0,0.1451,2.9,0.2,2.9,1.0,0.0,0.521,1.0,11.748,0.002,6.9,22.628,1.198,31.42259848,0.44189428000000003,2019-03-22 22:00:00,1024.51,2.77
8.400000000000034,0.887,0.064,25.0,-20.678,0.216,150.0,0.0,0.0,0.11,25.0,184.7,15.1,265.4,69.9,109.8,6.3,0.1617,2.9,0.2,2.9,1.0,0.0,0.521,1.0,11.836,0.003,6.2,22.384,2.148,31.08376544,0.7923112800000001,2019-03-22 23:00:00,1024.77,3.25
7.07000000000005,0.9,0.077,25.0,-16.331,0.227,150.0,0.0,0.0,0.129,25.0,184.7,15.1,225.5,59.5,93.8,5.6,0.1808,2.9,0.2,2.9,1.0,0.0,0.521,1.0,11.669,0.003,5.5,21.948,3.433,30.478309680000002,1.26629638,2019-03-23 00:00:00,1024.98,2.61
5.75,0.925,0.06,25.0,-11.984,0.236,150.0,0.0,0.0,0.104,25.0,184.7,15.1,280.0,74.0,116.6,4.5,0.2237,2.9,0.2,2.9,1.0,0.0,0.521,1.0,11.455,0.002,4.5,21.78,4.451,30.245014800000003,1.64179586,2019-03-23 01:00:00,1025.19,2.1
4.420000000000016,0.949,0.049,25.0,-7.637,0.251,150.0,0.013,0.0,0.083,25.0,184.7,15.1,347.8,92.0,145.0,3.7,0.2714,2.9,0.2,2.9,1.0,0.0,0.521,1.0,10.73,0.002,3.7,21.789,4.869,30.257512740000003,1.79597934,2019-03-23 02:00:00,1025.4,1.69
5.1299999999999955,0.969,0.04,25.0,-6.333,0.364,150.0,0.013,0.0,0.067,25.0,184.7,15.1,431.9,114.4,180.3,3.2,0.3209,2.9,0.2,2.9,1.0,0.0,0.521,1.0,9.984,0.002,3.1,21.509,4.574,29.86868794,1.6871656400000001,2019-03-23 03:00:00,1025.69,1.81
5.840000000000032,0.932,0.042,25.0,-5.026,0.472,150.0,0.013,0.0,0.072,25.0,184.7,15.1,402.2,106.5,167.9,4.3,0.2357,2.9,0.2,2.9,1.0,0.0,0.521,1.0,9.54,0.002,4.2,20.845,3.712,28.946617699999997,1.3692083200000003,2019-03-23 04:00:00,1025.99,1.95
6.550000000000011,0.896,0.045,25.0,-3.72,0.585,150.0,0.037,0.0,0.077,25.0,184.7,15.1,374.4,99.2,156.3,5.8,0.1755,2.9,0.2,2.9,1.0,0.0,0.521,1.0,9.784,0.002,5.7,19.54,2.51,27.1344164,0.9258386,2019-03-23 05:00:00,1026.27,2.09
7.640000000000043,0.863,0.049,25.0,5.154,4.955,407.0,0.037,0.0,0.088,30.4,10.5,0.8,303.9,87.3,137.6,7.6,0.1324,2.9,0.1,2.9,1.0,0.045,0.01,1.0,9.766,0.002,7.6,18.881,1.409,26.21928946,0.51972374,2019-03-23 06:00:00,1026.49,1.96
8.730000000000018,0.819,0.063,-25.0,14.03,9.318,664.0,0.037,0.0,0.137,-40.9,81.8,7.2,100.1,55.9,88.1,11.0,0.0923,2.9,0.4,2.9,1.0,0.361,0.01,1.0,10.161,0.007,10.8,9.143,0.915,12.69651838,0.33750690000000005,2019-03-23 07:00:00,1026.7,1.85
9.830000000000041,0.777,0.059,-25.0,22.904,13.689,921.0,0.114,0.0,0.134,-25.0,109.8,10.4,96.9,57.2,90.2,15.5,0.0656,2.9,0.7,2.9,1.0,0.506,0.01,1.0,5.182,0.007,15.2,5.592,0.636,7.7653867199999995,0.23459496000000002,2019-03-23 08:00:00,1026.91,1.73
10.160000000000025,0.738,0.056,-25.0,26.821,16.278,812.4,0.114,0.0,0.126,-25.0,117.8,11.7,103.2,60.9,96.0,21.5,0.0475,2.9,0.9,2.9,1.0,0.576,0.01,1.0,2.739,0.006,21.0,5.321,0.645,7.38905986,0.2379147,2019-03-23 09:00:00,1027.16,2.04
10.5,0.759,0.065,-25.0,30.739,18.87,703.9,0.114,0.0,0.148,-25.0,124.0,12.6,87.6,51.7,81.5,18.2,0.0561,2.9,1.0,2.9,1.0,0.62,0.01,1.0,2.3,0.007,17.8,5.003,0.815,6.9474659800000005,0.3006209,2019-03-23 10:00:00,1027.42,2.41
10.840000000000032,0.778,0.076,-25.0,34.657,21.47,595.3,0.061,0.0,0.175,-25.0,126.9,13.1,74.3,43.9,69.1,15.5,0.0657,2.9,1.1,2.9,1.0,0.641,0.01,1.0,2.062,0.008,15.2,4.793,1.301,6.65584738,0.47988686,2019-03-23 11:00:00,1027.67,2.84
11.189999999999998,0.796,0.09,-25.0,28.115,18.498,595.9,0.061,0.0,0.206,-25.0,127.4,13.1,63.0,37.2,58.6,13.3,0.0762,2.9,1.1,2.9,1.0,0.644,0.01,1.0,1.913,0.01,13.1,4.761,1.911,6.61141026,0.70489146,2019-03-23 12:00:00,1027.57,2.84
11.54000000000002,0.794,0.09,-25.0,21.569,15.525,596.6,0.061,0.0,0.206,-25.0,125.7,12.9,63.0,37.2,58.6,13.5,0.0752,2.9,1.1,2.9,1.0,0.631,0.01,1.0,1.84,0.01,13.3,4.941,2.141,6.8613690599999995,0.7897292600000001,2019-03-23 13:00:00,1027.48,2.85
11.890000000000043,0.792,0.09,-25.0,15.025,12.559,597.3,0.002,0.0,0.204,-28.3,121.1,12.2,64.6,37.5,59.1,13.7,0.074,2.9,1.0,2.9,1.0,0.599,0.01,1.0,1.901,0.01,13.5,5.109,1.58,7.09466394,0.5827988000000001,2019-03-23 14:00:00,1027.38,2.85
11.470000000000027,0.79,0.09,-25.0,6.485,8.585,597.3,0.002,0.0,0.2,-39.0,113.1,11.0,68.6,38.4,60.6,14.0,0.0727,2.9,0.8,2.9,1.0,0.54,0.01,1.0,1.953,0.009,13.7,5.239,0.863,7.27518974,0.31832618,2019-03-23 15:00:00,1027.48,2.91
11.050000000000011,0.814,0.092,-25.0,-2.055,516.611,150.0,0.002,0.0,0.193,-89.7,94.3,8.6,76.4,39.8,62.7,11.5,0.0889,2.9,0.6,2.9,1.0,0.431,0.01,1.0,2.092,0.008,11.2,5.178,0.864,7.19048148,0.31869504000000004,2019-03-23 16:00:00,1027.58,2.96
10.629999999999995,0.839,0.069,25.0,-10.598,512.637,150.0,0.0,0.0,0.17,245.3,48.4,4.0,103.4,45.0,70.9,9.3,0.1095,2.9,0.3,2.9,1.0,0.213,0.01,1.0,2.095,0.006,9.1,6.791,0.516,9.43039006,0.19033176000000002,2019-03-23 17:00:00,1027.69,3.02
9.960000000000036,0.865,0.07,25.0,-11.636,512.664,150.0,0.0,0.0,0.129,32.8,48.4,4.0,203.4,59.6,94.0,7.5,0.1359,2.9,0.3,2.9,1.0,0.0,0.01,1.0,3.042,0.003,7.4,9.075,0.263,12.6020895,0.09701018000000002,2019-03-23 18:00:00,1027.93,3.14
9.29000000000002,0.854,0.073,25.0,-12.677,512.699,150.0,0.0,0.0,0.136,34.7,48.4,4.0,188.5,56.5,89.0,8.2,0.1234,2.9,0.3,2.9,1.0,0.0,0.01,1.0,4.473,0.004,8.1,10.934,0.243,15.183608439999999,0.08963298,2019-03-23 19:00:00,1028.17,3.26
8.620000000000005,0.84,0.077,25.0,-13.716,0.734,150.0,0.033,0.0,0.144,36.9,48.4,4.0,174.4,53.4,84.2,9.3,0.1096,2.9,0.3,2.9,1.0,0.0,0.01,1.0,5.716,0.004,9.1,12.373,0.261,17.18189018,0.09627246,2019-03-23 20:00:00,1028.4,3.39
7.8700000000000045,0.822,0.08,25.0,-14.068,512.74,150.0,0.033,0.0,0.152,39.4,48.4,4.0,161.1,50.5,79.7,10.7,0.095,2.9,0.3,2.9,1.0,0.0,0.01,1.0,6.625,0.004,10.5,13.185,0.263,18.3094821,0.09701018000000002,2019-03-23 21:00:00,1028.12,3.41
7.1200000000000045,0.822,0.081,25.0,-14.421,256.747,150.0,0.033,0.0,0.153,39.2,48.4,4.0,160.1,50.2,79.2,10.7,0.0946,2.9,0.3,2.9,1.0,0.0,0.01,1.0,7.242,0.004,10.6,14.023,0.261,19.47317918,0.09627246,2019-03-23 22:00:00,1027.83,3.43
6.3700000000000045,0.819,0.081,25.0,-14.774,256.758,150.0,0.003,0.0,0.154,39.1,48.4,4.0,159.1,49.9,78.6,11.0,0.0926,2.9,0.3,2.9,1.0,0.0,0.01,1.0,7.718,0.004,10.8,14.849,0.265,20.620212340000002,0.09774790000000001,2019-03-23 23:00:00,1027.55,3.46
6.03000000000003,0.814,0.082,25.0,-14.248,256.724,150.0,0.003,0.0,0.155,38.9,48.4,4.0,158.0,49.5,78.4,11.4,0.0893,2.9,0.3,2.9,1.0,0.0,0.01,1.0,8.106,0.004,11.2,15.5,0.278,21.52423,0.10254308000000001,2019-03-24 00:00:00,1027.29,3.36
5.689999999999998,0.829,0.08,25.0,-13.721,256.69,150.0,0.003,0.0,0.147,35.7,48.4,4.0,170.8,52.0,82.3,10.1,0.1005,2.9,0.3,2.9,1.0,0.0,0.01,1.0,8.528,0.004,9.9,16.109,0.304,22.369923940000003,0.11213344,2019-03-24 01:00:00,1027.03,3.27
5.350000000000023,0.843,0.077,25.0,-13.195,0.658,150.0,0.0,0.0,0.14,32.7,48.4,4.0,185.6,54.7,86.6,8.9,0.1134,2.9,0.3,2.9,1.0,0.0,0.01,1.0,8.805,0.004,8.8,16.742,0.339,23.248945720000002,0.12504354,2019-03-24 02:00:00,1026.77,3.18
4.660000000000025,0.858,0.075,25.0,-10.94,256.713,150.0,0.0,0.0,0.133,29.7,48.4,4.0,202.9,57.7,91.3,7.9,0.1282,2.9,0.3,2.9,1.0,0.0,0.01,1.0,9.004,0.003,7.8,17.348,0.41,24.09047368,0.1512326,2019-03-24 03:00:00,1026.51,3.02
3.9700000000000273,0.878,0.071,25.0,-8.685,128.765,150.0,0.0,0.0,0.129,32.4,48.4,4.0,201.6,59.4,94.0,6.7,0.1519,2.9,0.3,2.9,1.0,0.0,0.01,1.0,9.192,0.003,6.6,18.088,0.548,25.11808208,0.20213528000000003,2019-03-24 04:00:00,1026.26,2.86
3.2800000000000296,0.899,0.067,25.0,-6.431,0.821,150.0,0.0,0.0,0.127,37.4,48.4,4.0,194.4,60.3,95.4,5.6,0.1803,2.9,0.3,2.9,1.0,0.0,0.01,1.0,9.439,0.004,5.5,18.523,0.724,25.72214918,0.26705464,2019-03-24 05:00:00,1026.0,2.71
4.680000000000007,0.92,0.063,25.0,29.703,15.675,253.0,0.0,0.0,0.127,46.9,47.3,3.6,180.7,60.3,95.4,4.7,0.2144,2.9,0.1,2.9,1.0,0.169,0.01,1.0,9.597,0.004,4.7,19.023,0.889,26.41647918,0.32791654000000003,2019-03-24 06:00:00,1025.78,2.48
6.07000000000005,0.858,0.078,-25.0,65.834,30.531,356.1,0.0,0.0,0.18,-25.0,286.7,25.3,72.1,42.6,67.4,7.9,0.1283,2.9,0.4,2.9,1.0,0.701,0.01,1.0,9.882,0.009,7.8,11.925,1.013,16.559770500000003,0.37365518,2019-03-24 07:00:00,1025.56,2.26
7.470000000000027,0.801,0.071,-25.0,101.967,45.387,459.1,0.0,0.0,0.164,-25.0,380.0,36.3,79.1,46.7,73.9,12.8,0.0798,2.9,0.7,2.9,1.0,0.831,0.01,1.0,6.564,0.008,12.5,9.912,0.932,13.76439792,0.34377752000000006,2019-03-24 08:00:00,1025.34,2.06
8.590000000000032,0.747,0.065,-25.0,85.891,40.918,681.3,0.0,0.0,0.15,-25.0,170.7,17.0,86.7,51.2,81.0,19.9,0.0514,2.9,0.9,2.9,1.0,0.662,0.01,1.0,5.333,0.007,19.4,9.604,0.845,13.336690639999999,0.3116867,2019-03-24 09:00:00,1025.21,2.54
9.710000000000036,0.66,0.079,-25.0,69.819,36.447,903.6,0.0,0.0,0.184,-25.0,179.6,18.3,70.4,41.6,65.8,41.3,0.0252,2.9,1.1,2.9,1.0,0.701,0.01,1.0,4.942,0.007,39.5,8.622,0.694,11.97302652,0.25598884,2019-03-24 10:00:00,1025.07,3.13
10.830000000000041,0.581,0.101,-25.0,53.743,31.978,1125.8,0.0,0.0,0.227,-25.0,183.7,18.9,57.2,33.8,53.4,79.4,0.0135,2.9,1.1,2.9,1.0,0.72,0.01,1.0,4.331,0.006,72.8,6.895,0.46,9.574810699999999,0.1696756,2019-03-24 11:00:00,1024.93,3.85
10.650000000000034,0.511,0.128,-25.0,63.39,35.766,1206.1,0.0,0.0,0.277,-28.1,509.5,52.5,47.6,27.7,43.8,142.4,0.008,2.9,1.1,2.9,1.0,0.93,0.01,1.0,3.253,0.005,121.7,5.544,0.256,7.698731039999999,0.09442816000000001,2019-03-24 12:00:00,1024.42,3.57
10.470000000000027,0.524,0.117,-25.0,73.037,39.555,1286.4,0.0,0.0,0.259,-25.0,502.6,51.5,50.2,29.6,46.9,128.0,0.0088,2.9,1.1,2.9,1.0,0.925,0.01,1.0,2.517,0.005,111.1,5.339,0.187,7.41405574,0.06897682000000001,2019-03-24 13:00:00,1023.91,3.3
