LC,LAI,SAI,T2,RH,VPD,PS,ZEN,RAIN,dsnow,PARdbh,PARdif,PARsun,PARshade,Hd,LE,UREF,USTmod,UST,LAIsunfrac,Fphen,Flight,Fsun,Ftemp,Fvpd,FSW,Fenv,gsto,gsun,FstO3,Ra,Rb,Gns,Gsto,Rsur,Vg3NH3,NH3_ppb,Time
9,2.364,2.864,0.219,0.896,0.064,1022.0,113.3,3.104e-06,0.000763,0.0,0.0,0.0,0.0,-21.37,-4.396,2.896,0.1642,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,365.5,68.35,0.02888,0.0,34.63,0.004314,14.76,2019-02-03 19:00:00
9,2.364,2.864,-0.312,0.904,0.057,1023.0,122.5,3.104e-06,0.000763,0.0,0.0,0.0,0.0,-21.37,-4.396,2.902,0.164,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,366.1,68.35,0.009806,0.0,102.0,0.003342,15.31,2019-02-03 20:00:00
9,2.364,2.864,-0.843,0.911,0.051,1023.0,131.1,3.104e-06,0.000763,0.0,0.0,0.0,0.0,-29.85,-7.726,3.115,0.2802,0.1393,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.5,49.07,0.009747,0.0,102.6,0.004261,15.25,2019-02-03 21:00:00
9,2.364,2.864,-0.949,0.922,0.044,1023.0,138.3,3.104e-06,0.000763,0.0,0.0,0.0,0.0,-29.85,-7.726,3.278,0.2802,0.1466,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,152.6,46.63,0.009738,0.0,102.7,0.004381,14.71,2019-02-03 22:00:00
9,2.364,2.864,-1.055,0.932,0.038,1023.0,143.1,3.104e-06,0.000763,0.0,0.0,0.0,0.0,-29.85,-7.726,3.456,0.2801,0.1545,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144.7,44.24,0.009459,0.0,105.7,0.004448,14.76,2019-02-03 23:00:00
9,2.375,2.875,-1.162,0.943,0.032,1023.0,144.5,0.0003433,0.000763,0.0,0.0,0.0,0.0,-37.28,-5.775,3.647,0.3723,0.1844,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107.2,37.06,0.009262,0.0,108.0,0.004844,13.43,2019-02-04 00:00:00
9,2.375,2.875,-1.159,0.935,0.037,1023.0,141.9,0.0003433,0.0005087,0.0,0.0,0.0,0.0,-37.28,-5.775,3.772,0.3723,0.1908,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.7,35.83,0.009407,0.0,106.3,0.004962,10.21,2019-02-04 01:00:00
9,2.375,2.875,-1.156,0.927,0.041,1023.0,136.2,0.0003433,0.0002543,0.0,0.0,0.0,0.0,-37.28,-5.775,4.041,0.3723,0.2044,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.77,33.45,0.009553,0.0,104.7,0.005166,9.474,2019-02-04 02:00:00
9,2.375,2.875,-1.153,0.919,0.046,1023.0,128.4,0.0,3.469e-16,0.0,0.0,0.0,0.0,-44.95,-2.486,4.428,0.4657,0.2375,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.5,28.78,0.009699,0.0,103.1,0.005582,9.975,2019-02-04 03:00:00
9,2.375,2.875,-1.055,0.909,0.051,1023.0,119.6,0.0,3.469e-16,0.0,0.0,0.0,0.0,-44.95,-2.486,4.714,0.4658,0.2529,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.73,27.03,0.00989,0.0,101.1,0.005796,9.26,2019-02-04 04:00:00
9,2.375,2.875,-0.958,0.9,0.057,1023.0,110.3,0.0,3.469e-16,0.0,0.0,0.0,0.0,-44.95,-2.486,5.0,0.466,0.2682,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.51,25.48,0.01,0.0,100.0,0.005976,8.246,2019-02-04 05:00:00
9,2.375,2.875,-0.861,0.891,0.062,1023.0,101.0,4.126e-05,3.469e-16,0.0,0.0,0.0,0.0,-39.38,13.34,5.286,0.6067,0.3012,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.27,22.69,0.01,0.0,100.0,0.006265,8.821,2019-02-04 06:00:00
9,2.375,2.875,-0.185,0.86,0.084,1023.0,92.14,4.126e-05,3.469e-16,0.0,0.0,0.0,0.0,-39.38,13.34,5.654,0.6074,0.3222,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.46,21.22,0.01,0.0,100.0,0.006421,9.572,2019-02-04 07:00:00
9,2.375,2.875,0.491,0.83,0.108,1023.0,84.01,4.126e-05,3.469e-16,0.1262,8.647,4.071,3.466,-39.38,13.34,6.021,0.6082,0.3432,0.08793,1.0,0.1347,0.1542,0.01,1.0,1.0,0.001347,8.278e-06,9.47e-06,0.0,51.12,19.92,0.008924,2.696e-05,111.7,0.006096,10.63,2019-02-04 08:00:00
9,2.375,2.875,1.168,0.799,0.134,1023.0,77.03,0.0,3.469e-16,0.7059,26.09,12.04,10.47,0.08436,36.97,6.389,0.6669,0.3796,0.188,1.0,0.3576,0.3907,0.01,1.0,1.0,0.003576,2.202e-05,2.406e-05,0.0,44.34,18.01,0.005,7.172e-05,197.2,0.004093,11.96,2019-02-04 09:00:00
9,2.375,2.875,1.906,0.788,0.149,1022.0,71.67,0.0,3.469e-16,1.256,40.38,18.21,16.21,0.08436,36.97,6.273,0.6679,0.3727,0.2587,1.0,0.4971,0.5271,0.01,1.0,1.0,0.004971,3.07e-05,3.255e-05,0.0,45.15,18.34,0.005,9.997e-05,196.1,0.004097,12.13,2019-02-04 10:00:00
9,2.375,2.875,2.644,0.777,0.165,1022.0,68.38,0.0,3.469e-16,1.605,48.89,21.81,19.63,0.08436,36.97,6.158,0.6689,0.3659,0.2979,1.0,0.5653,0.5921,0.01,1.0,1.0,0.005653,3.5e-05,3.666e-05,0.0,46.0,18.68,0.005,0.000114,195.5,0.004091,11.75,2019-02-04 11:00:00
9,2.375,2.875,3.382,0.766,0.183,1021.0,67.5,0.0801,3.469e-16,2.831,55.3,25.94,22.24,-27.5,38.56,6.043,0.7644,0.3537,0.3077,1.0,0.6168,0.6559,0.01,1.0,1.0,0.006168,3.829e-05,4.072e-05,0.0,48.29,19.32,0.005,0.0001247,195.1,0.004069,11.65,2019-02-04 12:00:00
9,2.375,2.875,3.523,0.738,0.206,1021.0,69.14,0.0801,3.469e-16,2.541,50.85,24.02,20.45,-27.5,38.56,6.458,0.7648,0.3781,0.2892,1.0,0.5858,0.6276,0.01,1.0,1.0,0.005858,3.638e-05,3.898e-05,0.0,45.18,18.08,0.005,0.0001185,195.4,0.004119,11.72,2019-02-04 13:00:00
9,2.375,2.875,3.663,0.71,0.231,1021.0,73.1,0.0801,3.469e-16,1.845,39.69,19.14,15.96,-27.5,38.56,6.879,0.7651,0.4027,0.2407,1.0,0.4967,0.5448,0.01,1.0,1.0,0.004967,3.086e-05,3.386e-05,0.0,42.42,16.97,0.005,0.0001005,196.1,0.004157,11.15,2019-02-04 14:00:00
9,2.375,2.875,3.804,0.682,0.255,1020.0,79.0,0.109,3.469e-16,2.181,27.56,16.85,11.13,-50.44,41.63,7.304,0.7925,0.4236,0.1604,1.0,0.3887,0.4999,0.01,1.0,1.0,0.003887,2.416e-05,3.108e-05,0.0,40.72,16.14,0.005,7.87e-05,196.9,0.00418,10.16,2019-02-04 15:00:00
9,2.375,2.875,3.57,0.693,0.243,1020.0,86.37,0.109,3.469e-16,0.1017,5.86,3.152,2.35,-50.44,41.63,7.252,0.7922,0.4205,0.05337,1.0,0.09371,0.1216,0.01,1.0,1.0,0.0009371,5.821e-06,7.554e-06,0.0,41.01,16.26,0.005,1.896e-05,199.2,0.004134,8.801,2019-02-04 16:00:00
9,2.375,2.875,3.336,0.703,0.23,1020.0,94.76,0.109,3.469e-16,0.0,0.0,0.0,0.0,-50.44,41.63,7.203,0.7918,0.4176,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.3,16.37,0.005,0.0,200.0,0.004116,7.476,2019-02-04 17:00:00
9,2.375,2.875,3.103,0.714,0.219,1020.0,103.8,0.04692,3.469e-16,0.0,0.0,0.0,0.0,-34.88,24.19,7.157,0.7286,0.4161,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.33,16.43,0.005,0.0,200.0,0.004114,6.309,2019-02-04 18:00:00
9,2.375,2.875,3.113,0.734,0.203,1020.0,113.1,0.04692,3.469e-16,0.0,0.0,0.0,0.0,-34.88,24.19,6.844,0.7285,0.3979,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.22,17.18,0.005,0.0,200.0,0.004081,5.387,2019-02-04 19:00:00
9,2.375,2.875,3.123,0.754,0.188,1021.0,122.3,0.04692,3.469e-16,0.0,0.0,0.0,0.0,-34.88,24.19,6.566,0.7285,0.3817,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.06,17.91,0.005,0.0,200.0,0.004049,4.649,2019-02-04 20:00:00
9,2.375,2.875,3.133,0.774,0.173,1021.0,130.8,0.04414,3.469e-16,0.0,0.0,0.0,0.0,-24.38,13.89,6.325,0.6287,0.367,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.95,18.62,0.005,0.0,200.0,0.004019,4.235,2019-02-04 21:00:00
9,2.375,2.875,3.147,0.792,0.16,1021.0,138.0,0.04414,3.469e-16,0.0,0.0,0.0,0.0,-24.38,13.89,5.999,0.6287,0.3482,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.5,19.63,0.005,0.0,200.0,0.003976,4.124,2019-02-04 22:00:00
9,2.375,2.875,3.16,0.809,0.146,1021.0,142.8,0.04414,3.469e-16,0.0,0.0,0.0,0.0,-24.38,13.89,5.678,0.6287,0.3295,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.29,20.74,0.005,0.0,200.0,0.003931,3.997,2019-02-04 23:00:00
9,2.386,2.886,3.174,0.827,0.133,1021.0,144.2,0.04607,3.469e-16,0.0,0.0,0.0,0.0,-17.54,9.024,5.363,0.5235,0.3094,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.01,22.09,0.005778,0.0,173.1,0.004328,3.784,2019-02-05 00:00:00
9,2.386,2.886,3.265,0.83,0.131,1021.0,141.6,0.04607,3.469e-16,0.0,0.0,0.0,0.0,-17.54,9.024,5.014,0.5235,0.2893,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.9,23.62,0.006595,0.0,151.6,0.004681,3.653,2019-02-05 01:00:00
9,2.386,2.886,3.355,0.833,0.13,1022.0,135.9,0.04607,3.469e-16,0.0,0.0,0.0,0.0,-17.54,9.024,4.668,0.5235,0.2694,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.33,25.37,0.006528,0.0,153.2,0.00455,3.63,2019-02-05 02:00:00
9,2.386,2.886,3.446,0.836,0.128,1022.0,128.2,0.02829,3.469e-16,0.0,0.0,0.0,0.0,-15.01,7.909,4.326,0.4213,0.2451,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.02,27.89,0.006464,0.0,154.7,0.004385,3.728,2019-02-05 03:00:00
9,2.386,2.886,3.379,0.846,0.12,1022.0,119.3,0.02829,3.469e-16,0.0,0.0,0.0,0.0,-15.01,7.909,4.192,0.4213,0.2375,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.31,28.78,0.007511,0.0,133.1,0.00479,4.024,2019-02-05 04:00:00
9,2.386,2.886,3.311,0.857,0.111,1022.0,110.1,0.02829,3.469e-16,0.0,0.0,0.0,0.0,-15.01,7.909,4.059,0.4212,0.23,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.76,29.72,0.00873,0.0,114.5,0.00519,4.739,2019-02-05 05:00:00
9,2.386,2.886,3.244,0.867,0.102,1022.0,100.8,0.005666,3.469e-16,0.0,0.0,0.0,0.0,-6.554,9.353,3.926,0.3819,0.2268,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.34,30.14,0.01015,0.0,98.54,0.00563,5.961,2019-02-05 06:00:00
9,2.386,2.886,3.484,0.862,0.109,1023.0,91.91,0.005666,3.469e-16,0.0,0.0,0.0,0.0,-6.554,9.353,3.767,0.3819,0.2176,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.54,31.41,0.009882,0.0,101.2,0.005446,7.542,2019-02-05 07:00:00
9,2.386,2.886,3.723,0.856,0.115,1024.0,83.76,0.005666,3.469e-16,8.576,23.5,49.27,9.839,-6.554,9.353,3.609,0.382,0.2085,0.09116,1.0,0.3816,0.8682,0.01,1.0,1.0,0.003816,2.372e-05,5.396e-05,0.0,83.02,32.78,0.008356,7.76e-05,118.6,0.004888,9.545,2019-02-05 08:00:00
9,2.386,2.886,3.963,0.85,0.121,1024.0,76.76,0.0002428,3.469e-16,50.58,47.28,131.8,21.29,32.9,32.08,3.452,0.4048,0.2179,0.1909,1.0,0.6621,0.9956,0.01,1.0,1.0,0.006621,4.119e-05,6.193e-05,0.0,68.85,31.37,0.007562,0.0001347,129.9,0.004745,11.21,2019-02-05 09:00:00
9,2.386,2.886,4.53,0.841,0.134,1024.0,71.39,0.0002428,3.469e-16,88.83,61.92,167.7,28.6,32.9,32.08,3.233,0.4052,0.2041,0.2612,1.0,0.7718,0.999,0.01,1.0,1.0,0.007718,4.811e-05,6.227e-05,0.0,73.53,33.49,0.006238,0.0001574,156.4,0.004121,11.47,2019-02-05 10:00:00
9,2.386,2.886,5.097,0.831,0.148,1025.0,68.08,0.0002428,3.469e-16,113.1,69.17,183.8,32.29,32.9,32.08,3.037,0.4056,0.1917,0.3001,1.0,0.8144,0.9995,0.01,1.0,1.0,0.008144,5.087e-05,6.243e-05,0.0,78.3,35.65,0.005178,0.0001664,187.1,0.003584,11.8,2019-02-05 11:00:00
9,2.386,2.886,5.664,0.822,0.163,1025.0,67.2,0.002197,3.469e-16,140.7,69.42,215.0,33.45,9.698,32.92,2.869,0.3257,0.1774,0.3099,1.0,0.8256,0.9999,0.01,1.0,1.0,0.008256,5.168e-05,6.258e-05,0.0,87.88,38.53,0.005,0.0001691,193.5,0.003408,12.64,2019-02-05 12:00:00
9,2.386,2.886,5.938,0.82,0.168,1025.0,68.84,0.002197,3.469e-16,126.5,66.72,207.2,31.93,9.698,32.92,2.743,0.3259,0.1696,0.2916,1.0,0.8094,0.9998,0.01,1.0,1.0,0.008094,5.071e-05,6.264e-05,0.0,91.93,40.3,0.005,0.0001659,193.6,0.003354,13.55,2019-02-05 13:00:00
9,2.386,2.886,6.211,0.817,0.174,1025.0,72.81,0.002197,3.469e-16,92.37,58.66,183.8,27.55,9.698,32.92,2.659,0.3261,0.1644,0.2434,1.0,0.7562,0.9995,0.01,1.0,1.0,0.007562,4.742e-05,6.268e-05,0.0,94.83,41.57,0.005,0.0001552,194.0,0.003313,13.58,2019-02-05 14:00:00
9,2.386,2.886,6.484,0.815,0.179,1024.0,78.72,5.828e-05,3.469e-16,44.06,42.41,131.7,19.1,-13.99,1.365,2.622,0.1567,0.1,0.1636,1.0,0.6181,0.9956,0.01,1.0,1.0,0.006181,3.88e-05,6.25e-05,0.0,316.5,68.35,0.005,0.0001269,195.0,0.002579,13.02,2019-02-05 15:00:00
9,2.386,2.886,5.616,0.849,0.138,1024.0,86.1,5.828e-05,3.469e-16,2.545,15.87,25.19,6.475,-13.99,1.365,2.688,0.1564,0.1,0.05701,1.0,0.2572,0.6451,0.01,1.0,1.0,0.002572,1.61e-05,4.037e-05,0.0,317.2,68.35,0.006225,5.267e-05,159.3,0.002841,13.27,2019-02-05 16:00:00
9,2.386,2.886,4.748,0.883,0.1,1024.0,94.51,5.828e-05,3.469e-16,0.0,0.0,0.0,0.0,-13.99,1.365,2.86,0.1562,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,317.9,68.35,0.01172,0.0,85.32,0.003596,14.65,2019-02-05 17:00:00
9,2.386,2.886,3.88,0.918,0.066,1024.0,103.5,5.828e-05,3.469e-16,0.0,0.0,0.0,0.0,-34.81,-8.26,3.121,0.2729,0.1311,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181.5,52.13,0.01796,0.0,55.68,0.005075,19.18,2019-02-05 18:00:00
9,2.386,2.886,3.45,0.922,0.061,1024.0,112.8,5.828e-05,3.469e-16,0.0,0.0,0.0,0.0,-34.81,-8.26,3.369,0.2727,0.1414,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,168.4,48.33,0.02005,0.0,49.88,0.005526,21.75,2019-02-05 19:00:00
9,2.386,2.886,3.02,0.926,0.056,1024.0,122.0,5.828e-05,3.469e-16,0.0,0.0,0.0,0.0,-34.81,-8.26,3.619,0.2725,0.1518,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,45.02,0.02107,0.0,47.47,0.005897,21.24,2019-02-05 20:00:00
9,2.386,2.886,2.591,0.93,0.052,1024.0,130.5,5.828e-05,3.469e-16,0.0,0.0,0.0,0.0,-38.81,-4.111,3.871,0.3563,0.1904,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106.8,35.9,0.0223,0.0,44.83,0.007118,19.78,2019-02-05 21:00:00
9,2.386,2.886,2.307,0.919,0.059,1024.0,137.7,5.828e-05,3.469e-16,0.0,0.0,0.0,0.0,-38.81,-4.111,3.994,0.3561,0.1964,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.5,34.8,0.02179,0.0,45.9,0.007214,15.26,2019-02-05 22:00:00
9,2.386,2.886,2.023,0.907,0.065,1024.0,142.5,5.828e-05,3.469e-16,0.0,0.0,0.0,0.0,-38.81,-4.111,4.126,0.356,0.2029,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.2,33.69,0.01981,0.0,50.47,0.00713,12.1,2019-02-05 23:00:00
9,2.396,2.896,1.739,0.896,0.072,1023.0,143.9,4.357e-05,3.469e-16,0.0,0.0,0.0,0.0,-45.45,9.575,4.267,0.401,0.2165,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.99,31.57,0.01813,0.0,55.16,0.007194,10.42,2019-02-06 00:00:00
9,2.396,2.896,1.391,0.873,0.086,1023.0,141.3,4.357e-05,3.469e-16,0.0,0.0,0.0,0.0,-45.45,9.575,4.306,0.4008,0.2185,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.22,31.29,0.01471,0.0,67.97,0.006619,9.973,2019-02-06 01:00:00
9,2.396,2.896,1.044,0.85,0.099,1022.0,135.6,4.357e-05,3.469e-16,0.0,0.0,0.0,0.0,-45.45,9.575,4.365,0.4007,0.2214,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.04,30.87,0.01213,0.0,82.43,0.006081,10.19,2019-02-06 02:00:00
9,2.396,2.896,0.696,0.827,0.111,1022.0,127.9,0.001841,3.469e-16,0.0,0.0,0.0,0.0,-40.67,14.95,4.443,0.4421,0.2369,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.15,28.85,0.00887,0.0,112.7,0.005291,10.48,2019-02-06 03:00:00
9,2.396,2.896,1.061,0.831,0.111,1021.0,119.1,0.001841,3.469e-16,0.0,0.0,0.0,0.0,-40.67,14.95,4.567,0.4425,0.2436,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.96,28.06,0.009068,0.0,110.3,0.005422,10.57,2019-02-06 04:00:00
9,2.396,2.896,1.427,0.835,0.112,1021.0,109.8,0.001841,3.469e-16,0.0,0.0,0.0,0.0,-40.67,14.95,4.691,0.4429,0.2503,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.9,27.31,0.008238,0.0,121.4,0.005166,10.72,2019-02-06 05:00:00
9,2.396,2.896,1.793,0.839,0.112,1020.0,100.6,0.21,3.469e-16,0.0,0.0,0.0,0.0,-29.94,22.0,4.815,0.5558,0.2744,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.93,24.91,0.007049,0.0,141.9,0.004824,11.41,2019-02-06 06:00:00
9,2.396,2.896,2.616,0.86,0.103,1020.0,91.67,0.21,3.469e-16,0.0,0.0,0.0,0.0,-29.94,22.0,4.971,0.5567,0.2834,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.9,24.12,0.008176,0.0,122.3,0.005386,11.31,2019-02-06 07:00:00
9,2.396,2.896,3.439,0.881,0.093,1020.0,83.5,0.21,3.469e-16,1.559,16.51,13.54,6.651,-29.94,22.0,5.179,0.5575,0.2953,0.09444,1.0,0.2571,0.427,0.01,1.0,1.0,0.002571,1.596e-05,2.651e-05,0.0,59.39,23.15,0.01133,5.246e-05,87.82,0.006728,11.83,2019-02-06 08:00:00
9,2.396,2.896,4.263,0.902,0.081,1020.0,76.49,0.1023,3.469e-16,50.89,49.05,130.9,21.94,-18.0,27.41,5.432,0.527,0.3134,0.1938,1.0,0.6721,0.9954,0.01,1.0,1.0,0.006721,4.186e-05,6.199e-05,0.0,55.31,21.81,0.01392,0.0001375,71.11,0.007791,12.12,2019-02-06 09:00:00
9,2.396,2.896,4.937,0.905,0.083,1020.0,71.1,0.1023,3.469e-16,88.2,64.41,165.6,29.46,-18.0,27.41,5.183,0.5277,0.299,0.2637,1.0,0.7805,0.9989,0.01,1.0,1.0,0.007805,4.873e-05,6.236e-05,0.0,57.96,22.86,0.01319,0.0001601,74.91,0.007413,13.01,2019-02-06 10:00:00
9,2.396,2.896,5.612,0.907,0.084,1020.0,67.78,0.1023,3.469e-16,111.8,72.11,181.1,33.3,-18.0,27.41,4.935,0.5284,0.2848,0.3023,1.0,0.8225,0.9994,0.01,1.0,1.0,0.008225,5.147e-05,6.254e-05,0.0,60.85,24.0,0.01259,0.0001691,78.4,0.007073,13.8,2019-02-06 11:00:00
9,2.396,2.896,6.287,0.91,0.086,1019.0,66.89,0.01089,3.469e-16,32.68,91.09,79.2,37.56,-1.059,38.34,4.691,0.4861,0.2781,0.3121,1.0,0.8413,0.9615,0.01,1.0,1.0,0.008413,5.277e-05,6.032e-05,0.0,60.65,24.58,0.01393,0.0001734,70.88,0.007395,14.51,2019-02-06 12:00:00
9,2.396,2.896,6.761,0.893,0.106,1019.0,68.53,0.01089,3.469e-16,29.46,84.57,75.11,34.87,-1.059,38.34,4.595,0.4867,0.2724,0.2939,1.0,0.8184,0.9545,0.01,1.0,1.0,0.008184,5.142e-05,5.998e-05,0.0,61.92,25.09,0.0102,0.000169,96.41,0.006169,14.81,2019-02-06 13:00:00
9,2.396,2.896,7.235,0.876,0.127,1018.0,72.51,0.01089,3.469e-16,21.66,67.91,64.02,27.98,-1.059,38.34,4.5,0.4873,0.2668,0.2462,1.0,0.7438,0.9281,0.01,1.0,1.0,0.007438,4.682e-05,5.842e-05,0.0,63.24,25.62,0.007486,0.0001539,130.9,0.005051,14.12,2019-02-06 14:00:00
9,2.396,2.896,7.709,0.858,0.149,1017.0,78.44,0.04248,3.469e-16,13.38,43.42,51.3,17.93,-27.23,8.261,4.405,0.4021,0.2375,0.1669,1.0,0.5813,0.8788,0.01,1.0,1.0,0.005813,3.665e-05,5.541e-05,0.0,78.11,28.78,0.005502,0.0001204,177.9,0.003939,12.88,2019-02-06 15:00:00
9,2.396,2.896,7.462,0.875,0.129,1017.0,85.83,0.04248,3.469e-16,0.9511,11.86,11.32,4.77,-27.23,8.261,4.27,0.402,0.2302,0.06064,1.0,0.1899,0.3721,0.01,1.0,1.0,0.001899,1.196e-05,2.344e-05,0.0,80.59,29.7,0.007405,3.931e-05,134.3,0.0047,12.17,2019-02-06 16:00:00
9,2.396,2.896,7.214,0.892,0.11,1016.0,94.25,0.04248,3.469e-16,0.0,0.0,0.0,0.0,-27.23,8.261,4.148,0.4019,0.2236,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.97,30.57,0.009972,0.0,100.3,0.005525,11.77,2019-02-06 17:00:00
9,2.396,2.896,6.967,0.909,0.091,1016.0,103.3,0.2601,3.469e-16,0.0,0.0,0.0,0.0,-30.22,7.245,4.042,0.4328,0.2201,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.42,31.05,0.01165,0.0,85.87,0.00596,11.58,2019-02-06 18:00:00
9,2.396,2.896,6.979,0.917,0.083,1015.0,112.6,0.2601,3.469e-16,0.0,0.0,0.0,0.0,-30.22,7.245,4.233,0.433,0.2306,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.64,29.65,0.0145,0.0,68.98,0.006794,9.68,2019-02-06 19:00:00
9,2.396,2.896,6.99,0.926,0.074,1014.0,121.7,0.2601,3.469e-16,0.0,0.0,0.0,0.0,-30.22,7.245,4.425,0.4331,0.241,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.18,28.36,0.01671,0.0,59.84,0.007426,7.809,2019-02-06 20:00:00
9,2.396,2.896,7.002,0.935,0.066,1014.0,130.3,0.6791,3.469e-16,0.0,0.0,0.0,0.0,-33.66,12.11,4.616,0.5315,0.26,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.28,26.29,0.01927,0.0,51.9,0.008262,6.762,2019-02-06 21:00:00
9,2.396,2.896,7.178,0.932,0.069,1013.0,137.4,0.6791,3.469e-16,0.0,0.0,0.0,0.0,-33.66,12.11,5.018,0.5319,0.2827,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.81,24.18,0.0191,0.0,52.36,0.008624,5.595,2019-02-06 22:00:00
9,2.396,2.896,7.354,0.93,0.072,1012.0,142.2,0.6791,3.469e-16,0.0,0.0,0.0,0.0,-33.66,12.11,5.421,0.5324,0.3054,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.13,22.38,0.01894,0.0,52.81,0.008955,5.18,2019-02-06 23:00:00
9,2.407,2.907,7.53,0.928,0.075,1011.0,143.6,0.7739,3.469e-16,0.0,0.0,0.0,0.0,-47.31,22.57,5.825,0.643,0.3316,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.97,20.61,0.01628,0.0,61.43,0.008652,4.974,2019-02-07 00:00:00
9,2.407,2.907,7.542,0.924,0.08,1009.0,141.0,0.7739,3.469e-16,0.0,0.0,0.0,0.0,-47.31,22.57,6.158,0.6434,0.3506,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.1,19.5,0.01507,0.0,66.36,0.008505,5.011,2019-02-07 01:00:00
9,2.407,2.907,7.554,0.919,0.084,1008.0,135.4,0.7739,3.469e-16,0.0,0.0,0.0,0.0,-47.31,22.57,6.507,0.6437,0.3705,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.41,18.45,0.0141,0.0,70.94,0.008375,4.891,2019-02-07 02:00:00
9,2.407,2.907,7.566,0.914,0.089,1007.0,127.7,0.3264,3.469e-16,0.0,0.0,0.0,0.0,-60.59,31.56,6.87,0.7591,0.3947,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.1,17.32,0.01409,0.0,70.98,0.008588,4.507,2019-02-07 03:00:00
